text1,text2,human
of ammunition,"munitions ,",1.6666666666666667
outlined that,"indicated that ,",3.6666666666666665
neither is,", nor was",3.0
", the board established",", the council established",3.0
presented by,pointed out by,3.0
was noticeably,have been distinctly,4.333333333333333
let 's get to it,"right , let 's get going",3.0
distributed to,to submit to,2.0
have put in place,has put,3.333333333333333
including references to,have referred to,4.666666666666667
"committee , having",the commission on the,3.6666666666666665
probe into,investigation was,2.333333333333333
go forward with,go ahead with,5.0
now i feel,i 've been feeling,3.6666666666666665
is therefore important,is why it is important,3.6666666666666665
or programs,"programmes , as well",2.0
take responsibility for,be responsible for,5.0
i 'm an idiot,i 'm such an idiot,4.666666666666667
", including where",", particularly where",3.6666666666666665
- you did n't,- i do n't believe this,2.0
its grave concern at :,its serious concern at :,4.666666666666667
", having regard to the",in respecting the,3.0
conflict resolution,conflicts have,3.0
be utilized for,to be used for,3.6666666666666665
enter into force,brought into force,4.666666666666667
followed closely,has been closely following,4.666666666666667
greater participation of,greater involvement of,4.333333333333333
continue its consideration of this matter,continue consideration of this issue,4.333333333333333
all members of,the states members of,4.0
you 're talking,you talk,3.333333333333333
", particularly the","and , in particular , the",3.6666666666666665
seems to be an,now seems to,2.6666666666666665
endangered wildlife in,endangered species in,2.333333333333333
", activities and","operations , and",3.0
/ or recommendations,audit recommendations,2.6666666666666665
purposes are,"goals and objectives ,",4.0
you worry,you 're worried about,4.333333333333333
report refers to the,report mentions the,5.0
relating to the situation in,regarding the situation in,4.666666666666667
provincial and territorial,the provinces and territories,3.6666666666666665
provisional agreement,interim agreement,3.333333333333333
why do i say that,why would they be doing that,3.0
center of gaza strip,central gaza strip,4.666666666666667
on the question of the,on the issue of,3.0
are reproduced in annex,appear in annex,3.0
"- yes , she did","yes , that 's it",3.333333333333333
advice from the,to the views of the,3.0
have thus been,have therefore been,3.333333333333333
referred to in paragraph,referred to in section,4.333333333333333
are accepted,is to be adopted,2.0
"of data ,",data are available,2.6666666666666665
certain circumstances -lrb-,some cases -lrb-,4.666666666666667
are fundamental,is a key factor,3.0
- how 're you doing,- how you doing,4.0
a bit tired,really tired,3.6666666666666665
various regional groups,regional groups,3.6666666666666665
relationships are,relations officer,1.6666666666666667
given time,given point in time,3.0
attach importance to,attached special importance to,3.6666666666666665
police officers and,", the police and",3.333333333333333
used to think that,was just thinking that,3.333333333333333
assumed responsibility,they are responsible for,3.6666666666666665
departments of education,ministry of education,4.333333333333333
of the tribunal for the,of the courts to,3.0
it supported the,and endorsed the,2.0
"dominic , i am so sorry",- i 'm sorry,4.0
aims to,is making an effort to,2.333333333333333
's very important for,was very important for,4.666666666666667
everything looks,all this is,3.333333333333333
apply them,to be implemented,3.6666666666666665
of small arms .,of use of nuclear weapons .,2.0
non-governmental organizations,the non-governmental organisations,4.333333333333333
are implemented,be put into effect,3.333333333333333
is illustrated in,is listed in,4.0
and the costs of,and cost of,5.0
of people with disabilities,of persons with disabilities,5.0
are at present,is currently the,3.0
been actively involved,actively engaged,5.0
participate effectively in,be actively involved in,3.6666666666666665
's hard to believe,is hard to believe,4.0
but were,", but rather that",3.333333333333333
all necessary steps to,all measures necessary,4.666666666666667
the baltic states,the baltic sea,2.6666666666666665
the goals set out in,the objectives set forth in,3.0
each state party to,states parties to,3.6666666666666665
documentation and,documents and to,4.0
will leave,'m leaving,3.6666666666666665
plenary meetings and,plenary sessions and,3.6666666666666665
", but rather that",", but it is",3.333333333333333
cases even,case then,3.6666666666666665
"report , dated",report of the work of the,3.333333333333333
agreement reached,to reaching,1.3333333333333333
development of a,of setting up a,3.6666666666666665
persons with reduced mobility,passengers with reduced mobility,5.0
the knowledge and,the skills and,2.6666666666666665
measured in,measured during,4.0
", the sources said",the officials said,4.666666666666667
had originally been,had initially been,4.666666666666667
and we are,", and we stand",3.6666666666666665
most of its,the majority of its,2.6666666666666665
where are you taking him ?,wh-where are you taking him ?,4.666666666666667
concepts and,to the principles and,2.6666666666666665
"yes , that 's true .","yes , it does .",2.333333333333333
of facilitating and,facilitation and,4.333333333333333
to implement its,to carry out the,4.333333333333333
rates at,rate is,3.0
strives to,to pursue efforts to,3.333333333333333
are currently under,is under way,4.666666666666667
's what it is,'s exactly right,3.0
and non-governmental organizations ;,and ngos ;,4.333333333333333
established within,created in,3.333333333333333
moved forward,move ahead,3.6666666666666665
is thanks to,thank you to,2.6666666666666665
these programmes,the two programmes,4.666666666666667
their special needs,their particular needs,4.333333333333333
the euro area,the euro zone,3.6666666666666665
a view to improving,to help improve,3.333333333333333
's losing,is losing,3.333333333333333
legal regulations,of regulations,3.6666666666666665
and the outcome,and the results,4.666666666666667
will be issued in,will be included in,4.666666666666667
generating electricity,produce electricity,3.6666666666666665
required by the,", in accordance with the",2.6666666666666665
miles away,kilometres away,3.0
n't leave you,n't let you,3.6666666666666665
a rise in,has been an increase in,3.6666666666666665
"oh , uh , yeah","yes , the hell there is",2.333333333333333
that 's exactly who i am,that 's correct,2.6666666666666665
partnership established,"partnership """,4.0
are very close .,'re so close .,2.333333333333333
came back,was coming,2.0
even dressed,dressed,4.0
were different,to differ,2.6666666666666665
products and services in,product and service,4.333333333333333
relevant legislation,laws and regulations,4.0
speculate that,is suggested that,3.6666666666666665
reports presented to the,reports before the,4.0
best contribute to,contribute to,3.6666666666666665
for the purposes,only for the purpose,4.333333333333333
"right , right , yeah","yes , it is",3.6666666666666665
i 'm not scared,- i 'm not afraid,5.0
approximately 200 000,about 200 000,2.0
achievement of the goals of the,achieve the goals of the,4.333333333333333
's coming this way .,'m coming in .,3.6666666666666665
appropriate ways to,ways and means of,3.6666666666666665
also encourages the,also calls upon the,2.333333333333333
is an issue that,is a subject that,2.0
funds will,funding is,2.6666666666666665
resources to,"available resources , to",3.6666666666666665
listed in annex,contained in annex,4.0
"thoughts , no","- no , dad",2.333333333333333
- so what happened ?,"-well , what happened ?",4.666666666666667
educational system in,education system in,4.666666666666667
once again reiterate,once again reaffirms,3.0
", as are the",as well as on the,2.6666666666666665
routes used,routes of,3.6666666666666665
was pleased to note that,notes with satisfaction that,4.333333333333333
", arrived here",arrived in the,4.0
- these are,"- well , this is",1.3333333333333333
is over .,'s all over .,3.0
of supporting and,'s support of,3.6666666666666665
ask the secretary-general,requested the secretary- general,3.0
parties to the treaty,the states parties to the treaty,4.0
beginning of the first,start of the first,4.666666666666667
are benefiting from,take advantage of,4.0
"by its president ,",by the chairman,3.333333333333333
be necessary for the,was essential for,4.0
that situation,such a situation,3.333333333333333
attention is paid,pay attention to the,4.666666666666667
add to the,", contributing to the",3.0
you 're pretty,you look pretty,5.0
board of directors and the,board and the,3.0
resources and,", natural resources and",4.0
and the suggestions,and propositions,4.333333333333333
am in favour of,expressed support for,3.0
"no , we wo n't","no , he does n't",2.333333333333333
grown increasingly,becoming ever more,3.333333333333333
sbi decided to,sbi agreed to,4.0
are attending,participate in the,3.0
which was indispensable,which was vital,3.333333333333333
of not less than 3,of not less than three,4.0
of russia 's,of russia,4.666666666666667
would help to,is instrumental in,3.0
this is not a toy,it 's not a toy,5.0
scared to death,really scared,3.6666666666666665
have an opportunity,were given the opportunity,3.6666666666666665
shall be defined by,are established by,3.6666666666666665
require for,needed to be,4.0
is ensuring that,is to guarantee that,4.333333333333333
there is still,there may be,3.333333333333333
risen significantly,increased substantially,3.6666666666666665
is of vital importance that,is necessary that,3.0
of participating,of engaging in,3.6666666666666665
it has become a,has now become a,4.333333333333333
has reviewed and considered,considered by,4.666666666666667
is primarily due to,is largely due to,4.666666666666667
", with special emphasis",", including , in particular",2.6666666666666665
targeted,well targeted,4.333333333333333
intensive debate,intense debate,3.333333333333333
indicated that they,indicates that he,3.6666666666666665
countries members of the,countries in the,3.333333333333333
it was a party to,is a state party to,3.333333333333333
"now , however ,","there is , however ,",2.333333333333333
very crucial,very critical,5.0
took place during,had taken place in,4.333333333333333
almost 25 per cent,nearly 25 per cent,5.0
is crucial that,is vitally important for,2.6666666666666665
council members held,the members of the council welcomed,3.333333333333333
showed that it,demonstrated that it,4.0
"- yeah , that 's it","- yes , he did",3.333333333333333
equal treatment of men and,equality between men and,3.333333333333333
'm wondering,wonder,4.0
", i wish to begin",", i should like to begin",4.666666666666667
has been actively engaged in,has been active in,3.0
participating in,are invited to participate in the,2.333333333333333
is vitally important,is imperative,3.333333333333333
correspondents and,reporter and,2.333333333333333
reporting guidelines,""" guidelines",4.333333333333333
really were,'re really,1.6666666666666667
are fairly,are relatively more,2.0
of basic rights,"for fundamental rights ,",4.666666666666667
", the panel found",", the committee found",3.6666666666666665
of contacts between new,of the relationship between the,3.6666666666666665
is crucial to,would be important to,4.0
significantly increased,much more significant,3.0
and the next day,"the following day ,",4.666666666666667
what were your intentions,"why , what 's the matter",2.6666666666666665
of the opinion that,are of the view that,5.0
their member states,their members,2.333333333333333
an increase of almost,an increase of nearly,3.6666666666666665
is a major component,are an important part,3.333333333333333
are certainly,have actually,4.333333333333333
", the council is",", the council extended",3.0
", this is a",this represents an,4.333333333333333
", resulting from the",derived from the,3.6666666666666665
"so , what is it ?",what 's all this ?,4.333333333333333
levels in,level -lrb-,3.333333333333333
presented in,was reported in,4.333333333333333
council was,"security council ,",3.333333333333333
opportunity to present,the possibility of submitting,3.333333333333333
is absolutely,is all very,2.6666666666666665
becoming members,become part,3.6666666666666665
", it is required to",there is a need to,4.0
reminded the public,reminds members of the public that,3.333333333333333
and i am happy to,", and i am glad",3.333333333333333
offence was committed,"criminal offence ,",1.3333333333333333
to include in,be contained in,3.0
counsel recalls that,""" the security council recalls that",3.6666666666666665
the results of such,results of this,3.333333333333333
- is it,"- hey , it",3.333333333333333
reaffirms that the,reaffirming that the,3.6666666666666665
n't eaten anything,n't eaten,3.6666666666666665
why did n't you say something,why do you want to,3.0
first six months,first six months of this year,4.0
in the circumstances,under the circumstances,4.666666666666667
parliament needs to,this house must,2.6666666666666665
appreciates the efforts,appreciated the efforts,4.666666666666667
the protection provided for in this,the protection provided under this,5.0
program objectives,the program 's objectives,3.6666666666666665
"yeah , he does","of course , yeah",2.6666666666666665
their decision,their own decisions,3.6666666666666665
my fear is that,my concern is that,4.0
achieving sustainable,sustainable management,4.0
who maintain,who are in,4.0
"- yeah , this is","- yeah , he 's",3.333333333333333
a huge opportunity,a great opportunity,4.0
and detailed,detailed description,2.6666666666666665
and that is exactly,and precisely,3.0
results of an,the outcome of the,4.0
-roger who is this,- who 's that,3.333333333333333
continued for,continues with,3.6666666666666665
of aboriginal languages,of indigenous languages,4.0
sufficient enough,insufficient,1.6666666666666667
is the establishment of,is to set up,3.6666666666666665
in the development and implementation of,in the elaboration and implementation of,2.333333333333333
's very important that,was essential for,4.333333333333333
"no , that 's not true",it is not true,4.333333333333333
center was,centre was,4.0
may remain,continued to be,3.6666666666666665
customs clearance,customs,2.6666666666666665
it is crucial that,it is also essential,3.0
i am scared,i 'm so scared,4.666666666666667
assistance payments,assistance to,3.0
but i am,"well , i 've",3.333333333333333
get involved,had been involved,3.6666666666666665
considered and adopted,discussed and adopted,4.0
the differences among,the differences between,3.6666666666666665
and regulations of,and rules of the,3.333333333333333
the arab states,the arabs,4.0
reaffirm the,", reiterating",3.6666666666666665
on the development of a,the process of drafting a,3.0
achieving a higher degree of,achieve greater,3.333333333333333
to avoid,thus avoiding,4.333333333333333
i work,i really am,3.0
has not yet been,have not already been,5.0
examination of the question of the,consideration of the issue of the,3.333333333333333
- what 's that mean,what 's that supposed to mean,4.666666666666667
list -rrb-,-rrb- listed,3.333333333333333
pertinent terms and conditions of,requirements for the,3.333333333333333
cost of transportation,cost of transporting,4.666666666666667
this is unbelievable,- you 're unbelievable,4.666666666666667
're really,are really,3.333333333333333
rule 160,article 160,3.0
it emphasises,the state party emphasizes,3.0
sake of the,interests of both the,3.6666666666666665
are relevant to the,shall apply to the,3.333333333333333
and submit them,and present them,3.333333333333333
goes well beyond,go far beyond,3.6666666666666665
is worth emphasising,is necessary to underline,2.6666666666666665
all necessary measures for,all appropriate measures to ensure that,4.333333333333333
order to improve,", with a view to improving",3.0
is absolutely,is definitely,4.333333333333333
management regimes,regulatory regimes,4.0
"yes , i am","oh , yes , you are",2.6666666666666665
strengthening cooperation among,strengthened cooperation between,3.6666666666666665
nuclear weapons and international,nuclear weapons and the,2.0
"acknowledges ,",was acknowledged,4.666666666666667
drafting committee,drafting of a,3.0
adopted a resolution,adoption of resolutions,4.333333333333333
was underlined that,was stressed that,2.6666666666666665
ministers of,prime minister in,3.6666666666666665
are bad,be harmful,2.6666666666666665
medical doctors,by doctors,4.333333333333333
months back,months away,2.6666666666666665
am going to tell you,'m going to tell you,5.0
are operated by,are carried out by,4.333333333333333
been communicated to,been forwarded to,3.6666666666666665
are in favour,lend my support,3.6666666666666665
"activities , especially","activities , particularly",4.333333333333333
was still in,are in,3.6666666666666665
findings of the,outcomes of all the,1.6666666666666667
its operations,current operations,2.333333333333333
is not available to,are not subject to,3.333333333333333
even more comprehensive,more comprehensive,4.666666666666667
the proper functioning of,the normal functioning of,3.333333333333333
human rights violation,breaches of human rights,3.0
"first and foremost ,",the first is that the,3.0
guiding principles,principles,3.333333333333333
the special rapporteur informed the government,the special rapporteur advised the government,4.666666666666667
decided to defer the,decides to defer,4.333333333333333
council is,rights council,3.6666666666666665
on establishing,to be established,4.333333333333333
also concluded,group concluded,4.666666666666667
of progress made in implementing,of progress in the implementation,4.0
both the government of,the government is,4.0
article 78 of,section 78 of,3.6666666666666665
was able to,'ve managed to,3.6666666666666665
medical services,medical care is,4.666666666666667
adoption by,adopted an,4.0
and capacity,and the ability,2.6666666666666665
ensure the protection of,purpose of protecting,4.0
"member state , and",member states as well,3.6666666666666665
assisted to,is helping to,3.333333333333333
in my answer,in my reply,4.666666666666667
the ship,board ships,3.333333333333333
included in,mainstreamed in,4.0
preparing for,of the preparations for,4.666666666666667
"no , no , this is","- nope ,",4.0
is a need for,was vital for,2.333333333333333
is to be,must therefore be,3.6666666666666665
and services sectors,and service sectors,5.0
assets were,asset of,4.0
"return of refugees ,",refugee return,4.666666666666667
", government departments",departments is,2.6666666666666665
- you 're lying,you are a liar,4.666666666666667
real democracy,true democracy,3.6666666666666665
am aware,is well known,3.0
is naturally,are certainly,3.333333333333333
toppled iraqi president saddam hussein,iraqi president saddam hussein,3.0
passenger traffic,passengers,3.333333333333333
during the elections,at the elections,2.6666666666666665
by resolution,-lrb- resolutions,3.0
financing of this,financing of such,4.333333333333333
has agreed to,has been committed to,4.333333333333333
transportation to,transport to,4.0
", is committed to",remains committed to,3.0
said that it,was suggested that it,4.333333333333333
is important for,is critical to,2.0
major general ghazi,general ghazi,4.333333333333333
the counterfeiting,counterfeits,5.0
policy recommendations,in recommendations,3.0
committee considers that,is of the opinion that,4.0
is certainly,is undoubtedly,4.666666666666667
- cost,costs are,3.6666666666666665
it is very important that,it was essential for,3.333333333333333
you heard,you 've heard,4.333333333333333
and to enhance their,and strengthening their,4.666666666666667
"collection of data ,",gather data,4.666666666666667
reaffirming that,", reiterating",3.0
what the hell 's this,what is this,3.6666666666666665
ceased to be,to suspend the,3.333333333333333
any requirement,information requirements,3.0
", it 's clear",", it is clear",4.666666666666667
and allocation of resources,and resource allocation,4.666666666666667
and this is,and it 's gonna be,2.6666666666666665
"are you ok ,","- you all right ,",4.666666666666667
", relating to",", in relation to",3.6666666666666665
", achieving","achievement ,",4.0
both countries in,", the two countries",4.0
our standard of living,the living standards,4.333333333333333
supplied with,providing them with,3.6666666666666665
it is essential for,", it is necessary that",4.333333333333333
achieved in the area of,made in the field of,4.0
of formulating,process of formulating,3.0
the troop-contributing countries,the countries,3.0
at a press conference held,at a press conference,4.333333333333333
be completely,that is absolutely,3.6666666666666665
the creation of the state of,the establishment of the state of,5.0
currently studying,currently working,3.333333333333333
other non-governmental organizations,national non-governmental organizations,3.333333333333333
", i 've just",", but i 've got",3.333333333333333
at all levels of,at all stages of,4.0
and state governments,"and governments ,",3.0
work with,'m trying to work with,4.0
", undertaking",undertaken the,3.6666666666666665
were not able to,can no longer be,2.6666666666666665
not stopped,not ceased,5.0
to believe,to be considered,2.6666666666666665
aimed at promoting,designed to promote,3.6666666666666665
objective is to assist,objective is to support,4.666666666666667
outcomes of its,the results of its,3.6666666666666665
is approving,am in favour of,2.333333333333333
was just about to,were about to,4.666666666666667
is an extremely important issue,is very important,3.6666666666666665
the security council is ready to,the council is ready to,3.6666666666666665
security systems,the security services,4.0
to points raised,to issues raised,4.0
"i am single , yes","yeah , i did",1.6666666666666667
and the ways in,", and the manner in",4.0
're funny,is funny,2.6666666666666665
conclusions as well as,of conclusions and,4.0
present proposals,forward proposals,3.333333333333333
"prescribed time ,","prescribed time limit ,",4.333333333333333
is crucial,is a key component,4.333333333333333
goals and objectives,and objectives,4.333333333333333
have already taken steps,has taken steps,4.333333333333333
its cooperation with,its partnerships with,4.0
of the military and,of the army and,4.333333333333333
"mental illnesses ,","mentally ill ,",4.333333333333333
express our appreciation to the secretary-general,thanking the secretary-general,2.6666666666666665
a person under the age,persons below the age,3.6666666666666665
continues to experience,has continued to,4.0
of these negotiations,of the negotiation process,4.0
", did n't we ?",", did n't l ?",4.0
"concerned , the committee",", in the committee",3.333333333333333
of the limits,of the limitations,4.0
shall be retained,is maintained,2.333333333333333
regions across the,regions at,3.333333333333333
everything 's all right,all is well,4.333333333333333
but that is,"- well , this is",3.0
beginning of this century,turn of the century,2.6666666666666665
what happens,what the hell just happened,2.6666666666666665
", it is essential",it is important to,4.333333333333333
established in december,created in december,4.0
"clearly , it",it was clear that,4.0
reporting obligations,"obligations """,4.0
maybe this,are perhaps,3.333333333333333
were under,is still under,3.333333333333333
plans is,plan -lrb-,4.666666666666667
order to move,for moving,4.333333333333333
a better understanding of the,improved understanding of the,4.333333333333333
aim is to,'s objective is to,4.333333333333333
"of children , in particular","of children , particularly",4.333333333333333
are currently under way,is in progress,2.6666666666666665
have voted in favour,has voted,3.333333333333333
consider that to be,think that is,3.333333333333333
following two reports,following reports,3.6666666666666665
protection of the child,welfare of children,3.6666666666666665
remind the house,to be reminded,3.333333333333333
already adopted,had been adopted,3.333333333333333
"bodies of the united nations ,","organs of the united nations ,",4.333333333333333
is the question,is all about,3.333333333333333
networks on,"new networks ,",3.333333333333333
enhance international,strengthen international,3.6666666666666665
and further promote,and the promotion and,4.666666666666667
objectives for,the specific objectives of,2.6666666666666665
"cases , such","cases , these",3.6666666666666665
requests the commission,call upon the commission,3.333333333333333
the programme be,the program is,4.666666666666667
order to guarantee,of ensuring that,3.6666666666666665
", as indicated in",as referred to in,3.6666666666666665
is only one,is all a,2.6666666666666665
", the authorities should",", the administration should",3.333333333333333
recommendation that,further recommends that,3.6666666666666665
- ladies,"well , ladies",3.6666666666666665
language used,"language , or",2.6666666666666665
well known,may know,3.333333333333333
knew you 'd come back .,knew you 'd come .,3.0
the committee agrees with,the commission agrees with,5.0
are essential,was important,3.6666666666666665
"of the citizens of europe ,","of europeans ,",4.333333333333333
is my sister,'s my sister,4.666666666666667
are effectively,be clearly,2.333333333333333
you 're trying to,you would like to,4.0
economic conditions,economic,3.6666666666666665
client services .,service to clients .,4.666666666666667
is significant,would be important,2.6666666666666665
believe to be,think is,4.333333333333333
am asking you,'m just asking you,4.0
's difficult for,is hard for,3.6666666666666665
know each other,know them,3.6666666666666665
and consequently,and therefore is,3.333333333333333
reiterating that,reiterated its view that,4.333333333333333
"of employment ,","of employment opportunities ,",3.6666666666666665
"thank you , doctor","thank you , gentlemen",3.333333333333333
", where appropriate","when required ,",3.333333333333333
had yet to be,have still not been,4.0
of links between,of relationships between,4.0
centres of,regional centres for,4.333333333333333
those persons and,the individuals and,3.333333333333333
i am here,- i 'm in here,4.333333333333333
should be established,should be developed,3.6666666666666665
in all aspects of,in every aspect of,4.333333333333333
reaffirmed by,been confirmed by,3.6666666666666665
reaffirms the need,reiterates the need,4.666666666666667
as well as the,as was the,2.6666666666666665
is n't possible,could n't be,3.6666666666666665
defence of the rights of,protecting the rights of,4.0
the following,the following projects,2.333333333333333
iceland 's,iceland,4.0
purposes of prostitution,context of prostitution,4.666666666666667
must be of,must be given to,1.6666666666666667
is easy for,'s very easy for,4.666666666666667
completed,has now been completed,4.666666666666667
you in here ?,- are you there ?,3.333333333333333
orally and,orally amended,2.6666666666666665
", including , for example ,",", for example to",2.6666666666666665
and the objective,and the aim,3.6666666666666665
", and intergovernmental","and intergovernmental organizations ,",4.0
is the administration,is the government,2.333333333333333
a couple of months ago,just a few months ago,4.666666666666667
the egyptian government,the government of egypt,3.6666666666666665
applies only to,be limited to,4.0
has knowledge,is also known,2.6666666666666665
observes that,has pointed out that,1.0
exists no,there being no,4.333333333333333
presented to the,to submit a,3.6666666666666665
the tribunal shall,the tribunal is required,2.0
most indebted,most heavily indebted,3.6666666666666665
and young people,and young persons,4.0
and by strengthening,and further strengthening,4.666666666666667
were not sufficient to,do not suffice to,4.333333333333333
factor is,success factor,3.0
respondents noted,respondents indicated,2.333333333333333
- this was,then it was,3.6666666666666665
at the following session .,at the next session .,4.0
commission endorsed the,committee endorsed the,3.333333333333333
first nations people,"first nations ,",2.333333333333333
"programs and services ,",program / service,5.0
eu 2020 strategy,europe 2020 strategy is,4.0
the secretariat of the committee,the secretariat of the commission,3.0
integrate itself,to become integrated,4.0
is contrary to,be inconsistent with,4.333333333333333
who are they,- who the hell is that,3.333333333333333
languages other,language -rrb-,3.0
particular attention is paid,particular attention to,3.333333333333333
are talking about,speak of,4.333333333333333
is capable of being,is able to,4.0
committee at the,commission at its,3.6666666666666665
to be prepared by the,drawn up by the,3.0
objectives in terms,objectives are,4.0
of the general conference,the general assembly was,3.333333333333333
the advantages of,the benefit of,4.333333333333333
dated 30 november 2000,on 30 november 2000,4.666666666666667
should like to emphasise,wish to emphasise,5.0
the adverse effects of,the negative impacts of,2.6666666666666665
was eventually,had subsequently,3.333333333333333
its concern about the,preoccupation over the,3.333333333333333
purpose of this project is,aim of this project is,4.333333333333333
is often difficult,can be hard,1.6666666666666667
new government has,"government has ,",3.333333333333333
rates as,rate used,3.6666666666666665
's list of issues,its list of issues,5.0
"oh , really .","oh , is that so ?",4.333333333333333
and assessments,evaluations were,2.333333333333333
cautioned that,was indicated that,2.333333333333333
assessment should be,evaluation was,3.333333333333333
"or indirectly , to",or indirectly involved,4.0
also remains,is still in,3.333333333333333
account of the recommendations,in mind the recommendations,3.6666666666666665
process to be followed,procedures to be used,3.6666666666666665
japan has,the government of japan has,3.0
- i see,i 've been seeing,3.0
like russia,such as russia,4.666666666666667
provided for in section,provided in article,3.0
and will allow,and will enable,4.666666666666667
results from the,the effects of the,4.666666666666667
was here,'s been here,3.0
refusing to,are unwilling to,3.333333333333333
- that 's my,is this my,3.0
areas of competence,terms of reference,2.333333333333333
it 's my job .,this is my job .,2.6666666666666665
may be able to,may be allowed,3.333333333333333
", is necessary",there must,4.333333333333333
's interested in,is interested in,4.333333333333333
- i 'm telling you,i say to you,3.0
is n't your,'re not in your,2.333333333333333
socio-economic rights,economic and social rights,4.333333333333333
by reason of its,by virtue of its,4.666666666666667
runs contrary to,was contrary to,4.666666666666667
particular concerns,specific concerns,3.333333333333333
receive benefits,benefits are,3.0
"hey , you okay",you feeling all right,4.666666666666667
- this is great,"great , thank you",4.333333333333333
", in the implementation of the",in implementing its,3.6666666666666665
is hereby replaced by the following,is replaced by the following,4.0
opportunity is,opportunity today,2.6666666666666665
emphasized the need,emphasized the importance,4.666666666666667
expanded by,an increase by,4.333333333333333
are necessary,needs to be done,2.333333333333333
participate actively in the,be actively involved in the,3.333333333333333
issue of trafficking,trafficking in persons,3.0
are derived from the,arise from the,4.333333333333333
sincerely hopes,to be hoped,3.333333333333333
", and in particular those",", particularly regarding",3.0
permanent members and,permanent category and the,3.6666666666666665
translates into,are translated into,4.666666666666667
completely destroyed,was destroyed,4.666666666666667
changed by,is to amend,3.0
basic infrastructure,infrastructure,4.666666666666667
are communicated,- communications,4.0
is in here,'re over here,3.6666666666666665
it is quite clear,it is also clear,3.6666666666666665
who was that,- who 's that,2.333333333333333
