text1,text2,human
"Right , and well said .","Lo , and well said .",1.0
"Romeo can , Though heaven can not .","Meanwhile , can what I can .",0.3333333333333333
"Saint Francis , help me !","Saint Valentine , help me !",0.3333333333333333
"Shall I believe That unsubstantial death is amorous , And that the lean abhorred monster keeps Thee here in dark to be his paramour ?","Should I believe that it's death is spinning"" , and the very special monster keeps here in hell to be dark in his own ?",0.3333333333333333
"She's dead , deceased , she's dead .","She's dead , she's a traitor .",0.3333333333333333
"She's ready to go , but she'll never return .","Bear 'em , go to , but never please .",0.0
"So will ye , I am sure , that you love me .","So please , I am sure , that you love me .",1.0
Somebody's knocking .,Roundly replied .,0.0
"Supper is done , and we shall come too late .","Everything is done , and we won't come too late .",0.6666666666666666
"Take me inside some house , Benvolio , or I'll pass out .","Take me some taper , or we , or none shall pass .",0.0
"That I ask again , For nothing can be ill if she be well .","That I ask again , or I'll be angry if she were well .",0.3333333333333333
That dirty rat !,That delicate forbid !,0.0
That is because the traitor murderer lives .,That is because the traitor himself lives .,1.0
That villain cousin would have killed my husband .,That villain doesn't love my enemy would have my husband .,0.6666666666666666
That's foolish .,That's good .,0.0
That's how flimsy and unreal pleasure is .,"Farewell , how affable and vile .",0.0
That's not so .,That's not necessary .,0.3333333333333333
"The ground is bloody. , Search about the churchyard .","The ground is sailing , that's the lot of something .",0.0
"Then I defy you , stars !","Then I won't mention you , then !",0.3333333333333333
Then I'll call you a serving-creature .,Then I'll call you a jade .,0.0
Then hie you hence to Friar Lawrence's cell .,Then please go around you to single rules .,0.0
"Then the window lets day in , and life goes out the window .","Then the blow hour in heaven , and life is out the moon .",0.0
"There is no world without Verona walls But purgatory , torture , hell itself .","There is no danger they're leaving behind their barks , where God drops itself for hell .",0.0
They must take it in sense that feel it .,They must take it in that sense it's true .,0.3333333333333333
"Things have turned out so unluckily , sir , that we haven't had time to convince our daughter to marry you .","Things have turned out so many , sir , that we have had time to our daughter to marry you .",0.6666666666666666
Tis late .,It's late .,1.0
Tis now near night .,It's just near night .,1.0
Tis well thou art not fish .,It's not you're getting worse than you .,0.0
"Today's a holiday , so the beggar's shop is shut .","Maintain a train , That the dead hath set out .",0.0
Tomorrow night look that thou lie alone .,You look there are you dead here .,0.0
Villain am I none .,You're right for me .,0.3333333333333333
"Wait , Tybalt , wait !","Tut , fie , fie !",0.0
"Well , sir , because silver has a sweet sound .","Well , sir , And make a warlike look .",0.3333333333333333
Were you talking about Juliet ?,Were you not so ?,0.6666666666666666
What cursed foot wanders this way tonight To cross my obsequies and true love's rite ?,What wicked magician protects me from this way to kiss your brow and grow a long ?,0.0
What eye but such an eye would spy out such a quarrel ?,What eye was an insult or such a disease as worthless ?,0.6666666666666666
"When and where and how We met , we wooed and made exchange of vow , I'll tell thee as we pass , but this I pray : That thou consent to marry us today .","When we're sat and where we met , who made we divide , and of fact , we can tell me as soon as I know , but who doesn't marry you to marry us today .",1.0
Where are the vile beginners of this fray ?,Where are the branches,0.3333333333333333
"Why , how now , Juliet ?","Why , how did you say that ?",0.3333333333333333
Why are you knocking so hard ?,Why dost thou sound so hard ?,0.5
Will you speak well of him that killed your cousin ?,Will you speak well about him that your friend ?,0.3333333333333333
"Without his roe , like a dried herring .","Without his nose , like a dried acorn .",0.3333333333333333
Wouldst thou withdraw it ?,Can't God try to cry ?,0.0
"Yet I can not choose but laugh To think it should leave crying and say ""ay."" And yet , I warrant , it had upon its brow A bump as big as a young cockerel's stone , A perilous knock , and it cried bitterly .",Whatever I can choose .,0.3333333333333333
You mean however they dare .,You mean they might not .,0.5
"You will also confess , I'm sure , that you love me .","You will also confess , It is , that love you me .",0.8333333333333334
"Your husband lies dead there , and Paris too .","Thy husband lies dead , and there be too .",0.6666666666666666
"Your looks are pale and wild , and do import Some misadventure .","Your looks are pale and nasty , and don't want to burn him .",0.3333333333333333
"Your love says , like an honest gentleman , and a courteous , and a kind , and a handsome , and , I warrant , a virtuous , Where is your mother ?","Your love , like an honest animal , and a kind of a weak , and a handsome , and a fortune-teller , a needy , a virtuous , how is your mother ?",0.6666666666666666
"And , as he fell , did Romeo turn and fly .","And then he fell , and then he flew .",1.0
"And private in his chamber pens himself , Shuts up his windows , locks fair daylight out , And makes himself an artificial night .","He locks the doors , locks the windows , and makes himself a night of artificial light .",0.6666666666666666
And so did I .,And I did too .,1.0
"And sometime comes she with a tithe-pig's tail Tickling a parson's nose as he lies asleep , Then he dreams of another benefice .","He dreams of another benefice , and he tickles a tithe-pig's tail .",1.0
And there she shall at Friar Lawrence ' cell Be shrived and married .,She was taken to the cell of the friar Lawrence .,0.3333333333333333
"At my humble house tonight , you can expect to see dazzling stars that walk on the ground and light the sky from below .",You shall see dazzling stars on the earth And heaven's-faring ones in my house tonight .,1.0
"Ay , if I know the letters and the language .",If I know the language and the letters .,1.0
Be good .,Good boy !,0.3333333333333333
Be quick for a while and let the one who lives the longest take everything .,"Quickly , quick , quick , quick ,",0.3333333333333333
"Be quiet , you mumbling fool !","Be quiet , thou fool !",1.0
"But a lot of old people act like they're already dead , sluggish , slow , fat , and colorless , like lead .","But a great many old men act like they are dead , sluggish , slow , fat , and gray .",1.0
"But as soon as the sun rises in the east , my sad son comes home to escape the light .","As soon as the sun doth rise in the east , My sad son shall return .",1.0
"But to say that Tybalt's dead and then say , ""Romeo has been banished."" To say that is like saying that my father , my mother , Tybalt , Romeo , and Juliet have all been killed , they're all dead .","They say that Tybalt was slain and then they say , ""Romeo was slain ."" They say , ""They say that Tybalt",0.3333333333333333
Calling death banishment is like cutting off my head with a golden ax and smiling while I'm being murdered .,It is like I'll cut off my head with a golden axe And smile when I am slain .,0.6666666666666666
"Come on , what did Romeo say ?",What did you hear from Romeo ?,1.0
Confusion's cure lives not In these confusions .,Confusion is a cure for confusion .,0.3333333333333333
"Despised , distressed , hated , martyred , killed !","Disgusted , distressed , hated , slain !",0.6666666666666666
Do not deny to him that you love me .,"Don't deny it , you love me .",1.0
Do you have permission to go out and take confession today ?,Shall we go out and confess today ?,1.0
"Either my eyesight fails , or thou look'st pale .","Either I'm not looking , or you're looking pale .",1.0
"Either you , or I , or both of us have to go with him .","We must go with him , or I'll go .",1.0
"Feeling the loss like this , I can't help but weep for him forever .",I can not help but weep for him .,1.0
Give me my sin again .,I'll have my sin back .,1.0
Go hence .,So go on .,1.0
Go wake Juliet .,Go fetch Juliet .,1.0
"Goodbye , Goodbye !","Farewell , farewell !",1.0
Hast thou not a word of joy ?,You don't want to talk about joy ?,1.0
Have you killed Tybalt ?,Did you kill Tybalt ?,1.0
He was my brother's son !,He is my brother's son !,0.6666666666666666
He was not born to shame .,He's not ashamed of his birth .,0.6666666666666666
"He'll wake you up , I bet .",I know he will wake you .,1.0
"Her body sleeps in Capels ' monument , And her immortal part with angels lives .","She sleeps in Capel's tomb , and her soul lives in the angels .",1.0
"Her body sleeps in the Capulet tomb , and her immortal soul lives with the angels in heaven .","She sleeps in the capulet , And her soul lives in heaven .",1.0
Her eye in heaven Would through the airy region stream so bright That birds would sing and think it were not night .,"The sky would be bright , and the birds would sing and think it wasn't night .",1.0
Here comes the lady .,The lady is here .,0.6666666666666666
"Here is a friar that trembles , sighs and weeps .","There's a friar who's trembling , sighing and crying .",1.0
How art thou out of breath when thou hast breath To say to me that thou art out of breath ?,"When you have breath , how do you say you're not breathing ?",1.0
How long has he been there ?,How long have you been ?,0.3333333333333333
"How should madmen hear , if wise men can't even see ?","What , if wise men not see how mad they are ?",0.6666666666666666
How sweet is love itself possessed When but love's shadows are so rich in joy !,"How sweet is love , when it's so rich in joy !",1.0
I am aweary .,I'm a big man .,0.3333333333333333
I am sped .,I'm going fast .,0.8333333333333334
"I am too sore enpierced with his shaft To soar with his light feathers , and so bound , I can not bound a pitch above dull woe .","I'm too sore to fly with his light feathers , and so I'm bound to fall into a deep , dark hole .",0.5
I can read .,I read it .,0.3333333333333333
I will be brief because I'm not going to live long enough to tell a boring story .,I'll be brief Because I will not live long enough To tell a dull tale .,1.0
I won't fail .,I will not fail .,1.0
I won't miss any chance to send my love to you .,I will not miss any chance to send you my love .,1.0
I'll not to bed tonight .,I won't sleep tonight .,1.0
"I'll send to one in Mantua , Where that same banished runagate doth live , Shall give him such an unaccustomed dram That he shall soon keep Tybalt company .","I'll send him to Mantua , where he'll live , and give him a little of the same doth that he'll soon be with Tybalt .",1.0
I'm suddenly afraid .,I am afraid .,1.0
"If I answered that question , I'd be making confession to you .",I would I had confessed to you .,0.3333333333333333
"If in thy wisdom thou canst give no help , Do thou but call my resolution wise , And with this knife I'll help it presently .","If you don't help me , call me wise and I'll help you with the knife .",1.0
If they do see thee they will murder thee .,"If they see you , they'll kill you .",1.0
"Indeed , I should have asked you before who he was .",I would I could ask you who he is .,1.0
"Inside the little rind of this weak flower , there is both poison and powerful medicine .","This flower , This small rind , is poisoned .",1.0
Is my father well ?,Do you think my father's okay ?,1.0
Is my father well ?,Think'st thou my father's well ?,1.0
Is the worst well ?,Is the worst ?,0.5
It looks to me like it's burning in the Capulet tomb .,I think it burns in Capulet's tomb .,1.0
Let me be ta'en .,I'll take it .,0.3333333333333333
Let playful people with light hearts dance .,Let lighthearted men Have some fun .,1.0
Let the blood rushing to my cheeks be calmed .,I have a mind to calm the blood in my cheek .,1.0
Let them judge us however they please .,"How they choose to judge us , We shall judge them .",0.5
"Madam , I am here .","Madam , I'm here .",1.0
"Madam , tell me quickly , what day is that ?","Madam , what is the day of the marriage ?",0.6666666666666666
Monday !,On Monday .,1.0
"Monday , my lord .",My lord .,0.3333333333333333
"Muffle me , night , awhile .","Be quiet , night .",0.6666666666666666
"No , Romeo will respond to the letter's writer , telling him whether he accepts the challenge .","Nay , then , the letter writer shall reply to the challenge , telling him if he will accept the challenge .",1.0
"No , no .",No .,0.6666666666666666
"Now I'll go see my priest , to ask for his help and tell him about my good luck .",I'll ask my priest help and tell him I am content .,1.0
Now you know the reason for the rush .,You know why the rush is made .,1.0
Nurse !,"Doctor , I'm sick !",0.3333333333333333
"O happy dagger , This is thy sheath .","Happy dagger , this is your holster .",1.0
"Oh , I wish I was the glove on that hand so that I could touch that cheek .",I would I had touched the cheek with the glove .,1.0
"Oh , mickle is the powerful grace that lies In herbs , plants , stones , and their true qualities .","Mickle is the powerful grace that lies in the herbs , plants , stones , and their real qualities .",1.0
"Oh , rude and unthankful boy !","Thou art a rude , ungrateful son of a man !",1.0
"Oh , that most wicked fiend !","Oh , the fiendish monster !",0.6666666666666666
"Oh , then I see that madmen have no ears .",Then I'm sure there are no ears in the madmen .,1.0
"Oh my , my bones ache so much .",My bones are sore .,1.0
"Oh nature , what were you doing in hell ?",What did you do to nature ?,0.6666666666666666
"Old Montague is here , and he's waving his sword around just to make me mad .","There's Montague , and he waves his sword about like madmen .",1.0
"Or if it did not , Your first is dead , or 'twere as good he were , As living here and you no use of him .","If he doesn't , he's dead , or he's dead , or he's dead , or he's dead .",0.3333333333333333
"Peter , wait for me at the gate .",Stay till I come to the gate .,1.0
Please grant my prayer so my faith doesn't turn to despair .,"Pray , let my faith not fall .",1.0
"Poison , I see , has been the cause of his death .",His death was the cause of it .,0.3333333333333333
"Poison , I see , hath been his timeless end. , O churl , drunk all , and left no friendly drop To help me after ?","I see , he's a timeless end , he's drunk all , and he left me no friendly drop ?",0.6666666666666666
"Right , and well said .","Well , and I say it well .",0.6666666666666666
"Romeo can , Though heaven can not .","But Rome can't , but heaven can .",0.3333333333333333
"Saint Francis , help me !","Saint Francis , ho !",0.3333333333333333
"Shall I believe That unsubstantial death is amorous , And that the lean abhorred monster keeps Thee here in dark to be his paramour ?","Do you think that the unsubstantial death is a romantic , and that the slimy monster will keep you from being his lover ?",1.0
"She's dead , deceased , she's dead .","She's dead , she's dead , she's dead .",1.0
"She's ready to go , but she'll never return .","She is ready to go , But she will not come back .",1.0
"So will ye , I am sure , that you love me .",I know you'll love me too .,1.0
Somebody's knocking .,Somebody knocks .,1.0
"Stay , then .","Wait , then .",1.0
"Supper is done , and we shall come too late .","We're supposed to go to dinner , but we'll be late .",1.0
"Take me inside some house , Benvolio , or I'll pass out .","Go , Benvolio , I must go to the house .",0.5
"That I ask again , For nothing can be ill if she be well .","If she's healthy , nothing can be bad .",1.0
That dirty rat !,That's a filthy rat !,1.0
That is because the traitor murderer lives .,That's because the traitor's murderer is alive .,1.0
That villain cousin would have killed my husband .,My husband would have killed my cousin .,1.0
That's foolish .,"Tis foolish , but it is true .",1.0
That's how flimsy and unreal pleasure is .,That's how it is with a weak and unreal pleasure .,1.0
That's not so .,It's not that .,1.0
"The ground is bloody. , Search about the churchyard .","The ground is bloody , search the graves .",1.0
"Then I defy you , stars !","I tell you , the stars !",0.3333333333333333
Then I'll call you a serving-creature .,Then I'll call you servant .,1.0
Then hie you hence to Friar Lawrence's cell .,So you go to the cell of the friar Lawrence .,1.0
"Then the window lets day in , and life goes out the window .","Then the window is open , and life goes away .",1.0
"There is no world without Verona walls But purgatory , torture , hell itself .","There's no world without Veron's walls , but hell .",1.0
They must take it in sense that feel it .,They have to take it as a sense .,1.0
"Things have turned out so unluckily , sir , that we haven't had time to convince our daughter to marry you .","We had not time to persuade our daughter to marry , my lord .",1.0
Tis late .,It's too late .,1.0
Tis now near night .,It's almost night .,1.0
Tis well thou art not fish .,"You're not a fish , you're a fish .",0.5
"Today's a holiday , so the beggar's shop is shut .","Today is a holiday , so the beggar's shop is shut .",1.0
Tomorrow night look that thou lie alone .,Tomorrow night you'll be alone .,1.0
Villain am I none .,"I'm a villain , not a hero .",0.6666666666666666
"Wait , Tybalt , wait !","Stay , Tybalt !",1.0
"Well , sir , because silver has a sweet sound .","Why , so , sir , silver is a sweet sound .",0.8333333333333334
Were you talking about Juliet ?,Did you hear of Juliet ?,0.0
"What a man , young lady .","What a man is this , my dear lord .",0.5
What a man are you ?,What do you mean ?,0.0
What cursed foot wanders this way tonight To cross my obsequies and true love's rite ?,What curse is that cursed foot that crosses my love and true love ?,0.6666666666666666
What eye but such an eye would spy out such a quarrel ?,What eye would see such a quarrel ?,1.0
"When and where and how We met , we wooed and made exchange of vow , I'll tell thee as we pass , but this I pray : That thou consent to marry us today .","We met , we exchanged vows , and I beg you to marry us today .",0.8333333333333334
Where are the vile beginners of this fray ?,Where are these nasty newcomers ?,1.0
Who are you ?,Who is he that is here ?,1.0
"Why , how now , Juliet ?","What , how about now , Juliet ?",1.0
Why are you knocking so hard ?,Why do you so hard on me ?,1.0
Will you speak well of him that killed your cousin ?,Did your cousin kill your cousin ?,0.5
"Without his roe , like a dried herring .","Without his roe , like a dried fish .",1.0
Wouldst thou withdraw it ?,Should I pull him away ?,1.0
"Yet I can not choose but laugh To think it should leave crying and say ""ay."" And yet , I warrant , it had upon its brow A bump as big as a young cockerel's stone , A perilous knock , and it cried bitterly .","I know he was a big , dangerous , and painful blow , and he cried bitterly .",0.3333333333333333
"You , Prince , are the man who can give me justice .","Prince , I am the one that can make you a justice .",0.5
You mean however they dare .,But they dare still .,1.0
"You will also confess , I'm sure , that you love me .","I warrant you , I'll confess to you .",0.0
"Your husband lies dead there , and Paris too .",Your husband is dead .,0.3333333333333333
"Your looks are pale and wild , and do import Some misadventure .","You look pale and wild , and you're importing some bad luck .",1.0
"Your love says , like an honest gentleman , and a courteous , and a kind , and a handsome , and , I warrant , a virtuous , Where is your mother ?","Your love is like a gentleman , a gentleman , a gentleman , a gentleman , a gentleman , a gentleman , a gentleman , a gentleman , a gentleman , a gentleman , a gentleman , a gentleman , a gentleman , a gentleman , a gentleman , a gentleman",0.3333333333333333
"And , as he fell , did Romeo turn and fly .","And then he dropped , and the chariot raced off .",0.0
"And private in his chamber pens himself , Shuts up his windows , locks fair daylight out , And makes himself an artificial night .","He locks his doors , locks the gates , and makes his room artificial bright enough to lie out night after night .",1.0
And so did I .,And I did too .,1.0
"And sometime comes she with a tithe-pig's tail Tickling a parson's nose as he lies asleep , Then he dreams of another benefice .","He's dreaming of another benefice , and the same tusk-tiggler tickles his dreaming head with a tithe-pig's tail .",1.0
And there she shall at Friar Lawrence ' cell Be shrived and married .,The friar Lawrence was taken to her cell in order to question her .,0.3333333333333333
"At my humble house tonight , you can expect to see dazzling stars that walk on the ground and light the sky from below .","Now turn you your stars and shine on them , Like our letters , And from mine own house You'll see them with dazzling stars Fairly out from heaven And",0.3333333333333333
"Ay , if I know the letters and the language .",I know the language and letters .,1.0
Be good .,Good Jack .,0.0
Be quick for a while and let the one who lives the longest take everything .,Fast .,0.0
"Be quiet , for shame !","But keep quiet , for shame !",0.6666666666666666
"Be quiet , you mumbling fool !","Keep quiet , thou fool !",1.0
"But a lot of old people act like they're already dead , sluggish , slow , fat , and colorless , like lead .","But in a silent age A man not very much dead , sluggish , stony , Thin-eyed , and grayed , Fends the looking-old",0.3333333333333333
"But as soon as the sun rises in the east , my sad son comes home to escape the light .","Therefore my sad son spits forth back . , Upon this king , come it back to my house at my carvings on you ;",0.3333333333333333
"But to say that Tybalt's dead and then say , ""Romeo has been banished."" To say that is like saying that my father , my mother , Tybalt , Romeo , and Juliet have all been killed , they're all dead .","They say that we are children's lions , And then they say , ""Thou art a lion , That Met all these women'and then ,",0.0
But where have you been ?,But where ?,1.0
Calling death banishment is like cutting off my head with a golden ax and smiling while I'm being murdered .,"No , sir , like I'll cleave my head off With golden axe and smile when I am murdered .",0.6666666666666666
"Come , night .",Come .,0.6666666666666666
"Come on , what did Romeo say ?","What said you by your height , my noble Brutus ?",0.3333333333333333
Confusion's cure lives not In these confusions .,Confusion is a cure for confusion .,0.3333333333333333
"Despised , distressed , hated , martyred , killed !","Oh , hated , distressed , hated , slain !",1.0
Do not deny to him that you love me .,"Don't deny it , love me .",1.0
Do you have permission to go out and take confession today ?,Commend we today forth To tell in our house of tomorrow ?,0.6666666666666666
"Either my eyesight fails , or thou look'st pale .","I , or you , or none of you , either are looking pale , I'm looking for him .",1.0
"Either you , or I , or both of us have to go with him .","Let us go with him , Or else come you to my mind to do it .",0.6666666666666666
"Feeling the loss like this , I can't help but weep for him forever .",I can not help but cry for this sudden disenchanted look of his .,1.0
Give me my sin again .,I'll get to my sin again .,0.3333333333333333
Go hence .,So go .,0.6666666666666666
Go wake Juliet .,Go fetch Juliet .,1.0
"Goodbye , Goodbye !","Farewell , farewell !",1.0
Hast thou not a word of joy ?,You don't like joy ?,0.3333333333333333
Have you killed Tybalt ?,Did you kill Tybalt ?,1.0
He was my brother's son !,He's my brother's son !,1.0
He was not born to shame .,His birth is not shameful .,0.6666666666666666
"He'll wake you up , I bet .",I am sure he will wake thee .,1.0
"Her body sleeps in Capels ' monument , And her immortal part with angels lives .","She sleeps in Capel's tomb , and her life lives in the angels .",1.0
"Her body sleeps in the Capulet tomb , and her immortal soul lives with the angels in heaven .","She sleeps in Capulet's monument , That her soul here lives .",0.6666666666666666
Her eye in heaven Would through the airy region stream so bright That birds would sing and think it were not night .,"The sky would be lit up in summer and be as bright in winter as he is now , and birds would sing and think that night is",0.3333333333333333
Here comes the lady .,The lady comes here .,1.0
"Here is a friar that trembles , sighs and weeps .","My friar is trembling and hurrying to join them , moaning and sighing and crying .",0.3333333333333333
How art thou out of breath when thou hast breath To say to me that thou art out of breath ?,"How do you mean by this , saying that you have no breath when you're filled with breath ?",1.0
How long has he been there ?,And how long is it that's kept ?,0.0
"How should madmen hear , if wise men can't even see ?","What , if men that have no wisdom tell them they are mad ?",0.0
How sweet is love itself possessed When but love's shadows are so rich in joy !,"Oh , how sweet is love , when it's so rich in joy !",0.6666666666666666
I am aweary .,I'm a big person .,0.0
I am sped .,I have to hurry .,1.0
"I am too sore enpierced with his shaft To soar with his light feathers , and so bound , I can not bound a pitch above dull woe .","I am too sore to fly with his light feather feather clays , and so I am also bound by a deep , dark abyss to fall .",0.3333333333333333
I will be brief because I'm not going to live long enough to tell a boring story .,I will shortly be brief Of my long experience to tell a dull tale .,0.6666666666666666
I won't fail .,I shall not fail .,1.0
I won't miss any chance to send my love to you .,Not to my marriage will I omit A chance to let my love speak .,0.5
I'll not to bed tonight .,I can't sleep tonight .,1.0
