text1,text2,human
great lunch specials and awesome staff .,"the lunch specials were n't good , and neither was the staff .",3.0
the chips and guacamole were excellent too !,the chips and guacamole were n't that good .,3.0
and every experience has been a positive one .,every experience has been awful .,1.6666666666666667
<UNK> 's failed on every occasion .,razz accomplished everything,3.0
russ was a well qualified tech .,the tech did not know what to do,2.333333333333333
the espresso was way too hot .,it seems it was warmed up a tad too bit,2.333333333333333
this golf club is one of the best in my opinion .,the golf club was a major disappointment .,2.333333333333333
the dipping sauce was too sweet too .,the dipping sauce was pleasantly sweet as well .,3.0
it was over fried and very hard .,it was a little overcooked,2.0
it 's a big bowl of sweet happiness .,its a big bowl of garbage,2.333333333333333
the octopus sashimi is my favorite !,the octopus sashimi tasted like wet socks,2.0
produce is very reasonably priced and great selection of organic produce .,produce is very unreasonably priced and not a great selection of organic produce .,2.333333333333333
they also are the best price in the area .,the prices were too high,2.6666666666666665
enjoy taking my family here always the freshest sea food .,i felt bad for taking my family,2.0
great prices and the associates there are all very customer friendly and helpful !,poor prices and the customer service leaves a lot to be desired .,1.6666666666666667
she was absolutely fantastic and i love what she did !,she was absolutely awful and i hate what she did !,2.0
beautiful decoration and great service .,horrible decoration and service,1.6666666666666667
the burgers were over cooked to the point the meat was crunchy .,the burgers were cooked perfectly and the meat was juicy,3.333333333333333
"and i had my sugar bowl favorite , the top hat sundae !",my sugar bowl favorite was not in stock .,3.6666666666666665
decent selection of meats and cheeses .,the meats and cheeses were not a lot to choose form,1.3333333333333333
i have had a great experience every time from start to finish .,i have had a bad experience every time from start to finish .,3.6666666666666665
the staff made us feel very welcome and comfortable .,the staff made us feel very unwelcome and uncomfortable .,1.6666666666666667
it tasted like melted plastic and had the same tough consistency .,it tasted amazing and had a great consistency .,2.6666666666666665
very friendly staff and manager .,very unfriendly staff and manager .,3.0
they loved the rock climb .,the rock climb was ok,3.6666666666666665
"if i could give less stars , i would .",i would give an extra star if it allowed me,3.0
fun place to go drink beer .,too crowded and not a great place to take a beer,2.333333333333333
"pathetic place , worst food .","amazing place , great food .",3.333333333333333
the good news that my vision had improved made the visit even better .,the bad news that my vision had deteriorated made the visit even worse .,3.0
maria the manager is a horrible person .,maria the manager is an outstanding person .,3.0
steve was professional and found exactly the right unit to fit in our space .,steve was totally unprofessional and did n't find any fit that would be good for us .,2.6666666666666665
the pizza is offered without toppings and it 's lacking in flavor .,the pizza is great without toppings and it 's packed in flavor .,2.0
"when she did n't answer him quickly enough , he hung up on her .","when she did n't answer him quickly enough , he patiently waited on her .",3.6666666666666665
the food all looked great .,the food looked ok,3.6666666666666665
the service was top notch and the food was a bit of heaven .,the service was bad and the food was hellish,3.0
but it may not actually be in stock anyway .,everything is always in stock here .,2.333333333333333
the lunch and dinner items are very good as well .,lunch and dinner was not very good,1.6666666666666667
"if your patio is south facing , you 're out of luck .","if your patio is south facing , you 're in luck .",3.6666666666666665
they make a bad name for used car dealers .,the place was a good name for used car people,1.3333333333333333
the wait staff is extremely attractive and friendly !,the wait staff was not friendly nor attractive,2.6666666666666665
i highly recommend this shop .,i would not suggest this shop,1.6666666666666667
"if i was the manager , i 'd fire that kid on the spot .","if i was the manager , i 'd promote that kid on the spot .",2.6666666666666665
no massage with my manicure or pedicure .,very nice massage made my maicure and pedicure great,3.0
it looks old and outdated .,it does n't look old or outdated,1.6666666666666667
"so , that was my one and only time ordering the benedict there .",i will be ordering the benedict again very good meal !,4.0
the garlic bread was bland and cold .,it was sitting out for a while on the counter because someone forgot it there,1.0
i do not like the size of the dance floor .,i love the size of this dance floor !,2.333333333333333
half of my head was over processed .,half of my head was processed well,3.0
it is the most authentic thai in the valley .,it is the least authentic thai in the valley,2.333333333333333
everything they serve there is wonderful .,everything served was bad,2.333333333333333
i would never reccomend anyone to live here .,would recommend anyone to live here,2.333333333333333
the place was busy but the service was excellent !,busy place and had to wait an hour to get my food,2.0
"who knows , it might have been .",it was indeed .,2.6666666666666665
they also found my apartment which is pretty hard to find .,they could not find my apartment and took so long,3.333333333333333
the biscuits and gravy were good .,the biscuits were hard and gravy was bland,2.6666666666666665
pricing is both affordable and reasonable .,the pricing is a bit much,2.333333333333333
if you are looking to walk out transformed this is your place !,this place will not transform you,1.6666666666666667
this course is one of the finest in the area .,the course is not the best,2.333333333333333
the service was excellent and my hostess was very nice and helpful .,"my hostess was terrible and slow , and the service was not on par with nearby places",1.0
sketchy sketchy sketchy pizza delivery !,trustworthy pizza delivery !,2.333333333333333
it will stay with you all day .,you will forget this place as soon as you walk out,1.6666666666666667
"_num_ - _num_ % capacity at most , i was the only one in the pool .","_num_ - _num_ % capacity at most , i enjoyed being the only one in the pool .",4.333333333333333
i always have a great dish here to eat .,they have the worst selection of dishes here,2.333333333333333
they have an excellent selection of combos to choose from .,they have a horrible selection of combos to choose from .,4.0
excellent knowledgeable dentist and staff !,minimally qualified dentist and staff .,2.0
the staff was nowhere to be found .,the staff was consistently present .,2.0
perfect spot to shop for gift !,bad shop for a gift though,3.333333333333333
bartender made a great dirty martini !,bartender gave me a watered down martini,4.333333333333333
this place has pissed me off for the last time .,this place has delighted me once again .,2.333333333333333
dropped off my red purse and three pair of black shoes .,very great experience with the red purse and wonderful black shoes .,2.6666666666666665
great food but horrible staff and very very rude workers !,great food and excellent staff and very very nice workers .,2.6666666666666665
i love the outside seating and the reverse happy hour is incredibly affordable .,"the outside seating is too packed , and happy hour never happens .",1.6666666666666667
management does not seem to care .,management really seem to care .,3.333333333333333
they are always doing a good job .,did not do a good job at all,1.3333333333333333
staffed primarily by teenagers that do n't understand customer service .,staffed primarily by teenagers who understand customer service,3.0
they are all very friendly .,they are all very unfriendly .,3.333333333333333
"i do not like to be screwed over , or short changed .",i thought the prices were fair .,2.333333333333333
the bbq salmon was good .,hated the bbq salmon was pretty aweful,3.0
it is very very family oriented and we loved that too !,"too many single people , not a place for your family",1.6666666666666667
"great quality , great service .","awful quality , awful service .",3.333333333333333
next dish was moo goo gai pan to which the sauce is the secret .,next dish was moo goo gai pan to which the awesome sauce is the secret .,3.333333333333333
she was spot on as they were delicious .,she was not correct and it tasted bad,3.6666666666666665
i spent time with my best buds and enjoyed some excellent wine and food .,the food and wine was terrible and my best buds said the same thing,3.0
"i checked online , and the coupon site said my certificate was good .",i was able to use my certificate because it was good still .,3.333333333333333
great place to have some fresh and delicious donuts .,not a great place to have some fresh and delicious donuts .,2.0
this place is super yummy !,this place is super yucky !,2.6666666666666665
my husband had to walk up to the bar to place our wine order .,my husband did n't have to walk up to the bar to place our wine order .,2.0
these two women are professionals .,these two women are not professionals .,2.333333333333333
if i had wanted it washed i would have washed it myself !,it could 've been left for me to wash,3.0
they are spacious with modest decor .,they are cramped with gaudy decor,2.6666666666666665
so i asked for the card to be refunded .,i might consider asking for the card to be refunded .,2.6666666666666665
food is always amazing no matter what i order .,the food is always terrible when i order here .,2.333333333333333
just left and took it off the bill .,just left and put it on the bill .,2.6666666666666665
i will definitely return often !,i will definitely not return often !,1.6666666666666667
if you sit in the bar they have the best bartender in town .,the bartender was horrible,1.3333333333333333
the bread was soggy and the dip was inedible .,"the bread was amazing , and the dip was incredible",2.6666666666666665
it was a great experience !,it was a terrible experience !,4.666666666666667
"this place offers solid , delicious take out .","the place gives out ok food , for takeout",4.333333333333333
"parking : no signs or anything , so you just have to guess .",very great parking signs very easy parking experience .,2.333333333333333
myself and family / friends have been going to them for years !,my friends and i stopped going years back,3.6666666666666665
the menudo here is perfect .,the menudo was poorly done,1.3333333333333333
and the food is simply not as good as the other locations .,and the food is simply as good as other locations .,2.0
not personalized or warm at all .,it was very personalized and warm .,2.333333333333333
i love their star design collection .,i ca n't stand their star design collection .,2.6666666666666665
i got the tamale sampler .,"sadly , i ordered the tamale sample .",2.0
the best part of my thanksgiving dinner by far was sweet cakes pecan pie .,the thanksgiving dinner was not what i expected especially the sweet cakes pecan pie,3.0
is that a good thing or a bad thing ?,"i bet it 's a good thing , and not a bad thing .",3.333333333333333
but it 's worth seeking out .,it 's not worth look at .,2.6666666666666665
"very crowded , difficult to have a chance to actually have a good time .","never crowded , plenty of opportuinity to have a good time .",2.0
"one of the employees apologized , but it did n't seem very sincere .",the employee apologized and was very sincere .,2.333333333333333
the office also failed to even apologize about this whole horrific experience .,the office apologized about the experience .,3.333333333333333
nothing but happy thoughts from anyone i have sent their way !,i would not send anyone their way,2.6666666666666665
suzanne and her staff were excellent !,suzanne and her staff were horrible,2.6666666666666665
everyone is friendly and knowledgeable .,no one was friendly nor helpful,2.333333333333333
i also get dessert here when i have a sweet tooth .,"dont recommend the dessert here , very old tasting .",2.0
i expected so much better from this ny staple .,i expected so much less from this ny staple .,3.333333333333333
"they are professional , thorough and attentive to our needs .","they are unprofessional , hurried and neglectful of our needs .",2.0
it 's just too expensive for what you get .,the prices were great .,3.333333333333333
nice wine list at _num_ x retail rather than the more typical _num_ x .,the wine list was poor and overpriced,1.6666666666666667
love this place and will keep coming back .,do n't like this place and will not be coming back .,1.6666666666666667
ordered the huevos rancheros and it was delicious !,"ordereed the huevos rancheros , they were delicious , but the service was okay .",4.0
"for the record i am a good cook , i use seasoning !","for the record i am a terrific cook , i use all kinds of seasoning !",3.0
i 'm not one of the corn people .,i 'm one of the corn people .,4.333333333333333
our experience with this business was positive .,our experience with this business was negative .,3.6666666666666665
i was a walk in and got helped right away !,i had to wait an hour to be served,1.3333333333333333
"sometimes it 's a simple cut , other times is more complicated color .",the colors were bland and often the same,1.3333333333333333
"stopped in for lunch , nice wine list , good service .","i stopped in for lunch , the wine list was n't good neither was the service .",3.6666666666666665
"a steak , shrimp and an enchilada .","a tough steak , tiny shrimp and a mediocre enchilada .",4.0
my pad thai tasted like thai rice noodles with barbeque sauce .,the pad thai tasted like the best i have had in a while,2.333333333333333
this is an old worn out hotel .,this is an old vintage hotel .,2.0
so one person would eat while everyone else was sitting and waiting for theirs .,everyone waited to eat until everyone seated had theirs .,2.6666666666666665
i may just post pictures to prove their shoddy work .,i may just post pictures to prove their high quality work .,3.6666666666666665
i did n't know ra was a chain .,"ra was a chain , wow im impressed",3.333333333333333
everything we 've ever ordered here has been great tasting .,everything we 've ever ordered her has been horrible tasting,4.0
his humor makes a routine visit entertaining .,hi humor makes a routine visit boring .,3.0
university is also almost as bad as living on apache .,university is not so bad like living on apache,2.333333333333333
"while the menu is simple , what it does offer is truly first-rate .","the menu is complicated , very low quality items .",1.0
the birthday surprise has been ruined as well as her special day .,the birthday surprise was a success as well as her special day .,3.333333333333333
"this is a fantastic location , especially because of teresa m !","this is an awful location , especially because of teresa m .",2.333333333333333
found the place even though it is hard due to bad signage .,found the place even though it is easy due to good signage .,3.6666666666666665
prime rib was fatty and not cooked per requested .,prime rib was not fatty and was cooked per request .,3.333333333333333
"we told them to forget it , we did n't want to wait .","we told them not to forget it , we wanted to wait .",1.3333333333333333
they have delicious soups everyday .,they have gross soups everyday .,2.333333333333333
"there chips are ok , but their salsa is really bland .",these chips are okay but their salsa is really tasty,1.6666666666666667
always takes way too long even if you 're the only one there .,the place was quick and i was the only one,3.0
i got my car detailed here and it looked amazing !,car was detailed and came out bad,1.3333333333333333
if you travel a lot do not stay at this hotel .,if you travel a lot stay at this hotel,2.0
"she chose a great color that looks incredible with my skin , too .","i hated the color , it did not match my skin",1.6666666666666667
"other than that , food here is pretty gross .","other than that , food here is pretty great .",2.333333333333333
extremely attentive and genuinely a good person .,"they did n't pay attention , horrible people",1.3333333333333333
i also told him i would leave him some good feedback online .,i told him i would leave excellent feedback online .,3.333333333333333
he was both professional and courteous .,seem unprofessional and aloof,1.0
did they not have a fountain machine on site ?,i bet they have a fountain machine on site !,4.0
went to the sunday brunch to celebrate our daughter 's college graduation .,went to sunday brunch and had a great time with my daughter for her graduation,2.6666666666666665
outstanding persian food not to mention service .,disgusting persian food not to mention service .,2.0
nice selection of games to play .,terrible selection of games to play .,4.666666666666667
the woman who works in the deli is horrible .,the woman in the deli was great .,3.333333333333333
"they were so helpful , kind , and reasonably priced .","they should 've been more helpful , kind , and reasonably priced .",3.333333333333333
my daughter received great care .,my daughter was treated terribly,3.6666666666666665
after eating several other gyro place <UNK> still has the best sauce .,"after eating at other gyro places , kings has the worst sauce",3.6666666666666665
i think it 's terrible when employees act that way .,i think it 's wonderful when employees act that way .,2.333333333333333
i 'm so happy and will definitely go back for future services .,i 'm so sad and will definitely not go back for future services .,3.6666666666666665
"as for the food , never had it .",the food was different,3.0
i loved the ribs more than the chicken .,i did n't like the ribs more than the chicken .,2.333333333333333
overall it was a miserable evening .,overall it was an exceptional evening .,3.0
very throwback atmosphere ; vintage ice cream parlor .,very throwback atmosphere ; old ice cream parlor,3.333333333333333
"oh well , who cares ... right ?","oh well , they care ... right ?",4.666666666666667
the food here is delicious .,the food here is gross,3.0
this one is not on the ball .,this one is right on the ball .,3.0
did n't seem to care about their job .,she loved her job,1.3333333333333333
also the crab wontons rule along with the spicy plum sauce .,also the crab wontons are awful along with the spicy plum sauce .,2.6666666666666665
i ordered garlic bread and fettuccine alfredo pasta with vegetables .,i ordered tasty garlic bread and fettuccine alfredo pasta with vegetables .,3.0
always a great experience there with the owner and the rest of the team .,always a poor experience the owner and staff are rude .,3.6666666666666665
"he could n't actually read her pressure , though .","he could really read her pressure , though .",3.6666666666666665
but their inventory was questionable !,"their inventory was top notch , great selections",2.6666666666666665
she did an amazing job on my color and my cut !,the job was poor on my color and cut,1.3333333333333333
quality of food is fantastic .,quality of food is awful .,2.0
in turn my legs are burnt from the noodles and all over the floor .,"my noodles were so good , and the bowls held everything i place .",2.333333333333333
rick is a seriously cool guy !,rick was the meanest person .,1.3333333333333333
"good drinks , and good company .","watery drinks , and bad company .",2.6666666666666665
they go above and beyond !,they wo n't put out any extra effort !,2.6666666666666665
"as an arizona native , i have been going to the <UNK> for years .","as an arizona native , i love going to the improv .",3.0
the mechanics are very amateur as usual .,the mechanics are very professional as usual .,4.0
"they charged me for work not done , and parts not installed .","they only charged me for work done , and parts installed .",2.6666666666666665
"so far , great customer service .",so far the customer service was just rude .,2.0
overall really good quality food and service .,"overall the quality of the food , and the service was n't that good .",4.0
"let me tell you , this place was far from busy !",the place was incredibly busy .,4.0
definitely something i will have again !,not something i would have again,2.333333333333333
"great food , great service , their catering can not be beat .","awful food , terrible service , catering is disastrous .",1.6666666666666667
the only thing we received that was hot was the coffee .,everything was hot including the coffee .,3.0
the rice was cold and hard and the taste was very bland .,the rice was warm and the taste was great .,2.333333333333333
the california burrito was also a great burrito .,california burrito was a bad burrito,3.0
they are so fresh and yummy .,they are not fresh or good .,2.0
this is pretty darn good pizza !,this is a pretty darn bad pizza,1.3333333333333333
pricy but the cheese pies are delicious !,pricy and these cheese pies are disgusting !,3.0
as far as pizza goes this ranks with the best i 've ever eaten .,as far as pizza goes this ranks with the worst i 've ever eaten .,3.333333333333333
i called at _num_ : _num_ and got the complete brush off .,i called at _num_ and was helped right away !,2.6666666666666665
giving an extra star for customer service .,they should have zero starts,1.0
we went with a group of eight and all had a great time .,"the place was too packed , we did not enjoy it",2.333333333333333
"great place to hang out , grab a meal and a few brews !",too noisy and the food and brews are not that great,3.333333333333333
owner : a very rude man .,the owner was such a friendly person .,2.333333333333333
sad what has happened to this sandwich shop .,great what has happened to this sandwich shop .,3.333333333333333
the surly older waitress was a huge bummer .,the older waitress was a real sweetheart .,2.6666666666666665
this was my first stop in looking for a wedding dress .,"i 'm looking for wedding dresses , and this one was my first stop !",4.666666666666667
the food is n't too bad but the service is terrible .,the food was good and the service was good .,3.6666666666666665
the owner is a hoot and the facility is very accommodating .,the owner was boring and the place not that welcoming,3.333333333333333
i suppose id forgotten how bland their offerings really are .,i almost forgot how great their offerings really are !,2.333333333333333
"you can come in , spend any amount of money and enjoy something amazing .","dont go here , you will spend so much and have a bad experience .",2.0
this is a far cry from real new mexican cuisine .,this is a close call from real new mexican cuisine .,1.6666666666666667
well the food was great and the price of it was even better .,"the food was n't good , and the price was even worse .",1.3333333333333333
i actually can wait to come back next year !,i would not return here next year,3.0
this is the worst walmart neighborhood market out of any of them .,this is the best walmart out of all of them .,3.0
i said it was disgusting to even serve this to diners .,this food was great for diners .,2.0
had to wait a month to get in .,got in quickly,1.6666666666666667
"the most important thing , of course , is the food .",the most important thing should be the food .,3.6666666666666665
the woman did n't even apologize .,she would have apologised but she was in a hurry,2.6666666666666665
the wonton was seriously lacking filling .,wow the wonton soup was one of a kind,2.333333333333333
"place was clean and well kept , drinks were reasonably priced .",place was dirty and drinks were expensive and watered down,1.3333333333333333
"needless to say , i contacted the store manager directly after leaving .",i contacted the store manager and he gave us a great compensation,2.6666666666666665
it did n't get finished .,i bet it 's going to get finished .,2.6666666666666665
nothing that special about this place .,everything was so special about this place,2.0
very nice location for weekend volleyball <UNK> !,bad location for volleyball,3.333333333333333
you are not the only place in town with decent pizza .,decent pizza they had here,3.333333333333333
the wine was very average and the food was even less .,the wine was above average and the food was even better,3.0
and the seafood enchiladas were great !,and the seafood enchiladas were horrible !,4.0
dr. hall is so kind and gentle .,dr hall was not kind nor gentle,2.0
we 've sent enough guests there who have returned absolutely livid with this restaurant .,we have sent so many people there and they all praised the restaurant,2.0
everyone that i spoke with was very helpful and kind .,everyone that i spoke with was n't helpful or kind .,2.333333333333333
when it came we should have sent it back .,when it came we were so happy .,1.6666666666666667
their enchilada sauce perfectly complemented this dish .,their enchilada sauce ruined this dish,3.0
the prices were the best and worth it .,"the prices were n't great , and it was n't worth it .",2.333333333333333
"great food , low prices , and an authentic mexican cantina vibe .","terrible food , bad prices , would not recommend .",3.6666666666666665
its also not a very clean park .,its also a very clean park .,1.6666666666666667
there was no personality to our server .,there was a friendly server with a great personality,3.333333333333333
the queen bed was horrible !,the queen bed was so comfortable,3.0
plenty to eat and amazing flavor .,not a lot of portion and the flavor was not there,3.0
you have to sit outside to get the best experience from this place .,sitting outside makes this place worse .,2.0
and management does n't do anything about it .,and management does something about it .,1.6666666666666667
"she was getting pissed , and so were we .","she was very nice , she helped us out",2.0
their pizza is the best i have ever had as well as their ranch !,their pizza is the worst i have ever had as well as their ranch !,4.666666666666667
fish tacos were pretty good .,fish tacos were the worst i had,3.0
this was the best i have ever had !,probably one of the worst i 've had,3.6666666666666665
they are incredibly nice and accommodating .,they are not nice or accommodating,3.0
the margaritas were also tasted and the churros with ice cream was also outstanding .,the margaritas tasted off and the churros with ice cream bland,3.333333333333333
do n't go here unless you want to pay for crap .,go here the food is very good !,2.0
i would recommend dentistry of old town scottsdale to everyone .,i would n't recommend dentistry of old town scottsdale to anyone .,5.0
the bread is definitely home made and i could probably eat it all day .,the bread is definitely not home made and i could n't eat it all day .,1.3333333333333333
the happy hour crowd here can be fun on occasion .,the happy hour crowd here is never fun .,2.333333333333333
charlie was clean neat and professional .,a little on the dirty side and unprofessional,3.0
"even if i was insanely drunk , i could n't force this pizza down .",i could eat this pizza even if i was insanely drunk .,4.0
one of best veal dishes i 've ever had and reasonable prices .,one of worst veal dishes i 've ever had and unreasonable prices .,4.0
"we asked how long the wait would be , she said she was unsure .",she was pretty good with the estimated time for a table .,3.0
i was so disgusted i could not way for the rest of the day .,i was so full i could not way for the rest of the day .,3.333333333333333
i wo n't be ordering again .,my order was great and i 'll do it again,1.6666666666666667
this was by far the rudest person i spoke with .,they are usually very warm,2.333333333333333
prices are a tad high but worth it .,prices are a tad high and not worth it .,3.6666666666666665
this is by far my favorite pizza .,this is by far the worst pizza iv ' e had .,2.0
wide spectrum of ages and races .,narrow spectrum of ages and races .,2.6666666666666665
their lunch special is a great value !,their lunch special is a poor value .,2.6666666666666665
always good after the river too .,not that great after the river,2.333333333333333
the crispy mango fish was very tasty .,the crispy mango fish was very disgusting .,3.333333333333333
i 'd definitely recommend giving them a try .,i 'd definitely recommend not giving them a try .,2.0
the grounds are always very clean .,the grounds are always very filthy,2.0
avoid if at all possible .,go here no matter what .,2.333333333333333
i definitely will return to the <UNK> fork !,i will not come back here ever,2.0
"my husband got a ruben sandwich , he loved it .","my husband got a reuben sandwich , he hated it .",3.0
it was so much not good that i just wanted out of there .,it was so good that i did n't want out of there .,2.6666666666666665
this place is a terrible place to live !,this place is a great place to live !,3.333333333333333
"ate kicked ass , <UNK> , not so much .","ate kicked ass , marquee , pretty good too .",2.333333333333333
this place still kicks ass .,this place is just terrible .,3.0
"excellent combination of flavors , very unique .",the flavors are nothing to write home about,3.333333333333333
"i got there , was seated pretty quickly , and then chose my color .","we were seated quick as soon as we got there , then we glady chose colors .",4.333333333333333
we both found it overcooked -- and no seasonings .,"the food was perfectly cooked , and lots of great seasonings .",2.0
but it was disgusting and hot in there .,the ac was not working properly but its usually a good temp in there,2.6666666666666665
if you 're into that sort of thing stop by and check it out !,"even if you 're into that sort of thing , i would n't check it out .",3.0
tonight though i ordered to go and the food was just as good .,i ordered to go but it seemed like they didnt cook me fresh food,2.6666666666666665
seems pretty high compared to every other thai place .,seems pretty low compared to every other thai place .,3.0
"my fault for not looking more closely , i guess .",i looked really close .,2.333333333333333
we will not be coming back .,we will definitely be coming back !,2.333333333333333
biscuits and gravy are a great breakfast item too .,the biscuits and gravy are very bad items here .,4.0
it is a half a day trip from phoenix area .,"it 's a long , half a day trip from phoenix area .",4.666666666666667
only then did our waitress show up with another styrofoam cup full of water .,our waitress showed up quickly,3.333333333333333
its quiet and nice people are here .,"nice people are here , but it is too quiet and boring",2.0
i went to sit down and wait for my order .,"excited , i went to sit down and wait for my order .",4.666666666666667
it is an international delight .,this is n't an international delight .,1.0
"no , not the ones at asu , the ones in junior high .",it was luckily not the ones at asu but the ones in junior high,4.333333333333333
i will definitely go here again !,i will never go here again !,2.6666666666666665
but was very disappointed with what actually arrived .,was very happy with what arrived .,1.6666666666666667
always rude in their tone and always have shitty customer service !,"such nice customer service , they listen to anyones concerns and assist them with it",3.0
travel all around the world and know indian food well .,the indian food was poor tasting,2.333333333333333
"and for this reason , i wo n't return .","and for this reason , i will return .",1.3333333333333333
so sad but i am not going back any more .,i will be coming back here very great experience .,2.6666666666666665
i may make it back to the bar but i will skip the restaurant .,i 'm going back to the bar and making it to the restaurant .,1.6666666666666667
"anyway , we got our coffee and will not return to this location .",we got coffee and we 'll think about going back,2.6666666666666665
i love the cornbread appetizer .,i love the cornbread appetizer it 's the only good thing on the menu .,4.333333333333333
totally will come back next time i 'm in town .,wo n't go back,2.333333333333333
really enjoyed the beautiful range .,really did n't enjoy the ugly range .,3.0
"it 's not much like an actual irish pub , which is depressing .",it 's like an actual irish pub .,1.3333333333333333
one of my favorite places to go for a great steak .,one of my least favorite places to go for a steak,2.6666666666666665
thank you ladies for being awesome !,no thank you ladies for being awful !,2.0
if i could give zero stars i def would .,the stars was _num_ plus,2.0
i emailed to let them know but they apparently dont care .,i emailed to let them know they really do care .,3.333333333333333
i highly recommend the ahi tuna .,the ahi tuna is not something i want to recommend,2.6666666666666665
the grilled <UNK> are wonderful !,the artichokes were terrible and undercooked .,3.6666666666666665
i love their fresh juices as well .,i do n't like their fresh juices either .,1.0
"pei wei has fair prices , fast service , and wonderful outdoor seating .","pei wei has unfair prices , slow service , and horrible outdoor seating .",1.6666666666666667
for a local chain this place is great !,for a local chain this place sucks !,2.333333333333333
"with that being said , i enjoyed the food .",the food was just awful here .,2.333333333333333
all of my clothes are returned in sparkling condition !,all of my clothes are returned in terrible condition !,2.0
"safeway has officially lost my business to sprouts , & fresh & easy .",safeway has earned my business .,3.6666666666666665
and the cleaning is way over priced .,price was good,2.333333333333333
"first time i came in , i knew i just wanted something new .",first time i came in i knew i just wanted to leave,3.6666666666666665
we 'll certainly be back !,we probalby wo n't be back .,3.6666666666666665
the only item was able to eat was the soggy broccoli beef !,the other item i was able to eat was the wonderful broccoli beef !,2.6666666666666665
i love the pork tacos .,the pork tacos were stale,1.3333333333333333
the staff are very friendly and on the ball .,the staff was horrible and slow,1.6666666666666667
he is very thorough and genuinely cares for his customers .,he does not care for his customers and does not even pay attention to them,2.6666666666666665
"she said `` yes , sorry . ``",she said she was pleased to help,2.333333333333333
i 'm sure they must get it right some days but not this day .,"they got it right , didnt take them long",3.333333333333333
"one was for my dog , and one was for my wife 's dog .",two for my dogs equally .,2.6666666666666665
executive chefs would walk by not even saying good morning .,the excecutive chef was nice and said good morning to us very often,3.0
staff : very cute and friendly .,staff : very ugly and mean,2.333333333333333
the two gentle men up front are always so kind .,the two men infront were rude and did not help me,2.6666666666666665
the service is friendly and attentive .,the service was awful and hurtful .,2.6666666666666665
