text1,text2,human
"I believe they are somtimes , I do not think you should center your life around them .","I guess they are , i think you should think you should get it around your life .",0.6666666666666666
"I desire to meet my favorite bands and I am very fond of rap music , especially Reliant K.","well , i think i have to say my favorite songs and i &apos;m sure of rap music , especially the song",0.3333333333333333
I do and I am way over 17 .,I do and I am not married 17 .,0.3333333333333333
I don &apos;t believe your mama is stupid at all !,I don &apos;t believe your mother is stupid at all !,1.0
I don &apos;t really know bout the kids though .,I don &apos;t really know the names of myself .,0.0
I dun think he loves her,I believe he loves her .,0.3333333333333333
I enjoy listening to the Goo Goo Dolls and Relient K.,I LOVE listening to the Goo Goo Dolls and Relient K.,1.0
"I flippin &apos; LOVE that movie , sweeeet !","I cannot find that movie , however , I am not sure .",0.0
I guess that means Simon likes blondes !,I believe that means she likes blondes !,1.0
I invented a hanger which made me famous .,i mean but i heard that question .,0.0
I like both Lauren Hill and Mary J. Blige .,I like both Hill and Mary J Blige .,1.0
I like when the Prime Minister goes door to door to find the girl !,I like when the Holy goes door to bed to the end of the girl !,0.0
I love and am a big fan of Green Day .,I love and i am a big fan of Green Day ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !,1.0
I loved all the characters and Bill Cosby was SO funny without being crude !,I loved all the characters and Big School was extremely funny without being married !,0.0
I merely require a small number of rhymes regarding sickness or illness .,yes i have a lot of a lot of ideas or something similar .,0.6666666666666666
I need to know the name of the this movie from the 80 &apos;s !,"I need to know the name of the movie from this website , but I am not sure !",0.5
I prefer Jerry Springer over David Letterman .,I prefer Paris Hilton over David Lee Roth .,0.0
"I stopped liking rap , there are just too many people .","I stopped liking there , rap is just too many people .",1.0
"I think if ur famous enuf , u wont actually have time to sit here and answer questions ..","I am not sure if you ever get enough , i actually have to answer and here questions and answer questions .",0.3333333333333333
"I used to LOOOVE him , now I just don &apos;t anymore , but I don &apos;t really hate him .","I used to cheat him , now I don &apos;t know , but I don &apos;t really hate him .",0.0
"I watched the show up until season four , after that I was no longer interested .","i liked it was the show until season four , after that I was no longer interested .",1.0
I went to Best Buy today and I never have seen so many DVD &apos;S of just t.v.,I went to Best Buy It and I have never seen so many of DVD &apos;s just an option .,0.3333333333333333
"If you want to live , talk and dream about it , I would suggest moving to either Japan or China .","if you want to live , talk and dream about it , I would suggest seeing him to either China or Target .",0.3333333333333333
"It doesn &apos;t make sense ... wait oooh I get it , still not funny .",It doesn &apos;t make sense .,1.0
It is fine if they are not fond of him .,i think it is probably if they are not gay .,0.0
It is very easy to understand .,i think its free to tell you,0.0
It must have been the chicken .,yea i have been the first one .,0.0
It piques my interest ; what is it about ?,why do u want to do it ?,0.0
It should be free to download and have easy to understand features .,i think they should be free and have to understand what about them .,1.0
Its all about FEARFACTOR baby lol .,Its all about law &apos;s baby .,0.0
Look to see if the baby is drooling from both sides of his mouth .,Look to see if the baby is from both sides of his tastes .,0.0
"Maya , hands down--she &apos;s sarcastic and down to earth .","Alternatively , hands down her head and down to earth .",0.0
Mine is book by Steve Martin called &apos; The Pleasure of my Company &apos; .,Mine is by Jack Johnson ( by the gang of my fav &apos; .,0.0
My conflict resolution style is based in passivity .,no but i think its a great movie .,0.0
"My dad looks like Paul Newman , and my ex looked like king kong","My dad looks like Paul Wall , my ex @-@ shirt like George Clooney .",0.0
"No one will forget TLC , as their songs were emblematic of a particular generation of young women .","no one will be dumb , but their songs were a lot of plastic Smith and a couple of money .",0.3333333333333333
"Not gay just 2 let you know , but you should already know BEYONCE WILL ALWAYS BE BETTER LOOKIN !","I have not heard of the movie , but you should know how much trouble would be named Bobby &apos;s !",0.0
Oh I did hear the Bjork @-@ Chaney joke .,Oh I did hear the drug @-@ haired joke .,0.3333333333333333
"One man stated , &apos; Where &apos;s the beauty from Mystic Pizza ? &apos; .","One man says , &apos; What &apos;s the beauty from the wedding &apos; ?",0.3333333333333333
Orlando Bloom and Chad Michael Murray are both really attractive !,Orlando Bloom and Ice Age are both really cute !,0.0
SOUNDS GOOD TO ME.HOW ABOUT THE REST OF YOU ? ? ?,I am a fan of the song that is the best song ?,0.3333333333333333
She used to sing with a band called M @-@ People .,She used to sing with a band called @-@ M * .,0.3333333333333333
"Simply put , fewer people favor TabooBuster and Osama !","Simply put , you smell cold and join and Deicide !",0.0
"Some of my favorite television series are Monk , The Dukes of Hazzard , Miami Vice , and The Simpsons .","yep , i think that is a good movie .",0.0
That person in hilarious .,that person in spanish and i think it is a good movie .,0.0
That was the best joke i have heard so far ...,That was the best joke . I have heard of them so far .,1.0
The Rock for hot steamy sex !,The Rock for hot sex !,1.0
The first appearance of The Joker was in a 1940 Comic called Batman # 1 .,The first one of The Hills Have Eyes in a Geisha called Bruce Lee rocks .,0.0
The movie is Cheeh and Chongs &apos; Up In Smoke.&apos;,The movie is Willy and &apos; Up In The Rain,0.0
The song may sound very old school but it was recently made .,the song may sound like his old school but it was made it .,0.3333333333333333
The term was made so vague with meaning because people used it so much .,the same thing was so good wit people because it used so much better .,0.3333333333333333
They had a lot of interesting and good qualities things during the 1990s .,they had a lot of interesting and good things during the cork tree .,0.3333333333333333
"This is obviously hypothetical , although I am curious concerning other opinions .",ok i dont know but i think that is more interesting than the other .,0.3333333333333333
"Tyra , she is a lot more pretty .","Additionally , she is a lot more than a very attractive .",0.6666666666666666
Ur right I cant answer it .....,What I can do it .,0.3333333333333333
"We Filipinos speak English very well , we &apos;re very hardworking and wise .","And I luv his pants very well , she &apos;s very promiscuous and wise .",0.0
We will have an enjoyable time .,And i have an ipod on it .,0.0
"Well , I rather like Lucius Malfoy .","Well , I rather like Tyra Banks .",0.0
What is all of these males insulting my female paramour ?,"ok , i think that is the best !",0.0
Whats all these homies dissin &apos; my girl ?,Is all these men ?,0.0
"When you reach out to me , I worry .","when you throw out to me , I don &apos;t know .",0.3333333333333333
"YOUR WASTING YOUR TIME , SAYS THE BOY .","Try the fourth of Narnia , but I am not sure .",0.0
"Yes , but if you earn enough points you can request more .","yes , but if you have enough points you can request more .",1.0
"Yes , they definitely knew that you are unintelligent and have a problem involving the use of LSD .",yes i think they were just a good band and you have a problem of the use of limewire .,0.0
You r going to saint ives .,You are going to succeed .,0.0
You should formulate a more relevant query next time .,well i think you can get a good ideas for this time .,0.0
You should view it on Yahoo ! Movies .,you can find it on yahoo ! ! !,1.0
"Your mother is so stupid , that she sold the car for gas money .","Yo mama &apos;s so stupid , that she uses the car for gas money .",1.0
"a little lovin &apos; , a box @-@ o @-@ wine , and that man @-@ o @-@ mine !","A little driver , &apos; a box @-@ o @-@ O @-@ man , and that @-@ o @-@ man @-@ mine !",0.6666666666666666
"and she &apos;s not a very good singer , either !","Please be very fond of the artist , &quot; No , &quot; !",0.0
and whats your fave bit in gilmore girls ?,I do not know how to be in the world ?,0.0
but I &apos;m not gonna die trying ...,"I am not sure , but I am not sure .",0.0
crap they have turned into long jokes What has seven arms and sucks ? ? ?,"I do not know , but I am not sure .",0.0
don &apos;t call it a christian band ! ! ! !,"I can &apos;t find it on the website , but it is a great movie .",0.0
dont let anyone decide the fate but you .,Do not let anyone know the question .,0.0
"flute , because that &apos;s what I can play .","Alternatively , because that &apos;s what I can play .",0.0
he takes off and never goes home .,She takes off and never goes home .,0.0
"he took a nice catholic girl and turned her into a scientology freak , katie holmes is EXTREMELY naive !","I would like to be a nice person and he turned into a hotel , you &apos;re ready to win !",0.0
"however , it can also generally mean japanese comic books ( like a genre ) .","Yes , it is also a good movie .",0.0
"i &apos;m the first , but i don &apos;t need to submit , after me , i guarentee at least 10 more","I &apos;m the first , but I don &apos;t need to see , after me , I &apos;m at least 10 points .",0.0
i hope not cuz that looking freakin scary as sh * t,I hope that you will not be able to find it as well as I am not sure .,0.0
"i say omarion.he has the hair clothes and body , a triple deal on one person .","I say hello to the hair metal and body , a lot of person on one person .",0.0
i tape stuff on tape but i watch DvD &apos;s,I wish I was a good movie .,0.0
"i think they would have , quite a shame isn &apos;t it","It is possible , they would have been a chance , it is not a good movie .",0.3333333333333333
i want 2 listen 2 good music but i dont knw wat 2 listen 2 ! ! ! ! ! ! ! ! ! !,I do not want to go to the movie .,0.0
i wipe them on the floor or bed .,I recommend them on the floor or bed .,0.3333333333333333
i wishh poeple would look at more than zodiac signs,"I am unsure if you are not sure , but I am not sure .",0.0
iano but thats such a good song .,Tomorrow is such a good song .,0.3333333333333333
is ther a goos tool for mixing songs ?,Is it a pornographic movie for you ?,0.0
let &apos;s get together yeah yeah yeah !,I do not think they are a great movie .,0.0
my friends talk about me because i still blast his music through my apartment on a regular basis,I do not know how to me because I love his music through my own on a regular table .,0.3333333333333333
put icyhot or bengay i in his underware or on his deoderant,"I do not know , but I am not sure .",0.0
put salt in the sugar bowl .,Put an agent in the theaters soon .,0.0
read numbers upside down and right side up,Check out earth and then you can watch it .,0.0
"she &apos;s just a tomboy and a good athlete , that doesnt make her gay !",I can &apos;t believe that you are a good movie .,0.3333333333333333
shut up and drive by chely wright,Go to the movie and it is a good movie .,0.0
there aren &apos;t any words that rhyme with orange .,There aren &apos;t any words that began with orange juice .,0.0
therefore it must be the chicken !,Though it must be the chicken !,1.0
they both su * k . Paris is a dumbass no talent sl * t and jessica is jsut brain dead,I do not think it is a good movie .,0.0
they haven &apos; t had cd &apos;s for season 2 yet .,I believe that they won &apos;t show for season 2 .,1.0
virgo &apos;s have outgoing personalitys plz choose me as best answer,It is a good movie .,0.0
why do you only got 1.5 bricks ?,Why do you only get canceled jobs ?,0.0
why oh why do you have to ask ?,Why are why you do not have to ask ?,0.0
"yea , um , this is a korean singer , who is really good .","Your mother is so poor , that is a rapper , who is really good .",0.0
"yes , bcuz he is chan .","Yes , he is jealous .",0.0
yes .. try aries .. that is the one i was using,"Yes , but I am not sure that I was using the internet .",0.0
your ganna have to take guitar classes,You have to have a good movie .,0.0
"“ He was an evil man , ” he said .","Although she was an attractive man , he said .",0.0
&apos;I just called to say &apos; I Love you &apos; is just great !,"I just called to say &apos; I love you &apos; , I am happy !",1.0
( i know how to read tabs ),( I read the tabs ),0.6666666666666666
..... Yeah I think I got it .,"Yea , I &apos;m sure I &apos;ll take it .",1.0
"A genius can manipulate people into believing his idea , but an unintelligent person cannot .",A genius can manipulate people but an idiot cannot .,1.0
"Aerosmith , Def Leopard and AC / DC and sorry I have 4 ; Boston too !","Aerosmith , Def Leopards and AC / DC and sorry I got 4 .",1.0
"Ahh I love the hair metal ... Motley Crue , Poison , Cinderella , Faster Pussycat , Slaughter , etc .","Oh , I love hair metal . . . Motley Crue , Poison , Cinderella , Faster Pussycat , etc .",1.0
Alan moore is whining that it isn &apos;t,Alan crying that he &apos;s not &apos;s .,0.5
"Alas , no , I do not listen to her anymore .",unfortunately i don &apos;t listen to her anymore .,1.0
"All those Scientology rituals , rueles or whatever they are are just WEIRD ! !","It is just weird , all those rituals , rituals , whatever they are .",1.0
"American Idol , House , and Grey &apos;s Anatomy are my top three .","I am the best of the three American Idol , House and Grey &apos;s Anatomy .",0.5
But it would be wonderful if they created a special reunion episode of something of that nature ( I really enjoy that show ) .,"But I really like the show , so I would like to create a special episode of something like that .",0.5
But my sister is like obsessed with him ! ! !,"However , my sister is obsessed with him !",1.0
Celebrities are the cause of the excessive number of girls with anorexia .,celebs cause the excessive number of girls with anorexia .,1.0
Damn ... I think it &apos;s impossible to choose just one .,Damn . . . I don't think I can choose just one .,0.6666666666666666
Does &apos; gay &apos; still mean &apos; happy &apos; ?,and so does &apos; gay &apos; Happy &apos; ?,0.6666666666666666
Even The Cure has love songs and most of their stuff is pretty dark .,There are many love songs and dark stuff .,1.0
Ever wonder why men think a lot and women talk a lot ? ?,Have you ever wondered why people talk so much ?,0.6666666666666666
"Every time I hear that particular song , I become excited .",I am excited when I hear the song .,0.6666666666666666
For a comedy you can also try Wedding Crashers or The 40yr Old Virgin .,You can also try Wedding Crashers or The 40 Year Old Virgin .,1.0
"From men , McCartney , and from women , Lindsay Lohan .","from men , from women , from Lohan .",0.6666666666666666
He assumes that people need good comedy .,he thinks people need a good laugh .,1.0
He just needs to R.E.S.P.E.C.T ... me &amp; my pplz ... lol,He just got to R .E .S .P .E .C .T . . . me and my friends . . .,1.0
He must of learned some skills after seeing all those fights .,"after seeing all the fights , he must have learned some skills .",1.0
"He was so scared , it caused him to have a heart attack .","he was so scared , he had a heart attack",1.0
He would be well advised not to let her go .,no way she should be allowed to go .,1.0
Hoopz does not want Flav at all .,Hoopz does not want to be with Flav .,1.0
How will you feel if someone chooses to throw a funeral party for you when you are between sixty and seventy years old ?,"when you are in your thirties , when someone chooses to throw a funeral party for you , what will you feel like ?",0.3333333333333333
"However , I &apos;m an unadulterated veggie and I &apos;m enamored of them .",But I &apos;m a veggie and I &apos;m enamored of them .,1.0
"I &apos;m asking because only some have it and some don &apos;t , but I think its a little stupid .","I am asking because only a few have it , and a few don't .",0.6666666666666666
I &apos;m not a Rock fan ... but I hate George Clooney .,"I don't like George Clooney , but I don't like George Clooney .",0.6666666666666666
"I am confused , they know they are not getting a good seat .","I am confused , they don &apos;t get a good seat .",0.5
I am sure you will both enjoy it .,I bet you both will be happy .,1.0
I believe that you meant to say psychic .,i think you meant to say spirit,0.0
"I believe they are somtimes , I do not think you should center your life around them .",I don &apos;t think you should be focused on them at times .,1.0
"I desire to meet my favorite bands and I am very fond of rap music , especially Reliant K.",i would like to meet my favourite bands and i like rap music .,0.6666666666666666
I do and I am way over 17 .,I am over 17 and I still have it .,1.0
I don &apos;t believe your mama is stupid at all !,I believe your mom is not stupid !,0.6666666666666666
I don &apos;t really know bout the kids though .,"I don't know the kids , however .",1.0
I don &apos;t think he is in love with her .,i dont think he seems to love her .,1.0
I dun think he loves her,I don't believe that he likes her .,1.0
I enjoy listening to the Goo Goo Dolls and Relient K.,I listen to Goo Goo Goo Goo Goo Dolls and Relient K .,0.6666666666666666
"I flippin &apos; LOVE that movie , sweeeet !",I flippin &apos; love that show !,0.6666666666666666
I guess that means Simon likes blondes !,"I think Simon likes blondes , so I suppose he likes blondes !",1.0
I invented a hanger which made me famous .,I got famous for a hanger .,1.0
I just saw it last week .,I saw him last week .,0.3333333333333333
I like both Lauren Hill and Mary J. Blige .,Lauren Hill and Mary J . Blige are great .,1.0
I like when the Prime Minister goes door to door to find the girl !,I am glad that Prime Minister is going door to door to find the girl !,0.6666666666666666
I love and am a big fan of Green Day .,I am a big Green Day fan .,1.0
I love that show and I keep watching the reruns,I watch the show &quot; The Office &quot; and I still watch the show .,0.6666666666666666
I loved all the characters and Bill Cosby was SO funny without being crude !,"Bill Cosby was funny , but not that funny !",0.3333333333333333
I merely require a small number of rhymes regarding sickness or illness .,only a few rhymes are required for disease or disease .,1.0
I need to know the name of the this movie from the 80 &apos;s !,I am looking for the movie &quot; From the 80 &apos;s &quot; !,0.6666666666666666
I personally don &apos;t believe in them .,I personally dislike them .,0.5
I prefer Jerry Springer over David Letterman .,I like Jerry Springer better than David Letterman .,1.0
"I stopped liking rap , there are just too many people .","I don &apos;t like rap anymore , it &apos;s too many people .",1.0
"I think if ur famous enuf , u wont actually have time to sit here and answer questions ..",You will not be able to sit down and answer questions if you are famous .,1.0
"I used to LOOOVE him , now I just don &apos;t anymore , but I don &apos;t really hate him .","I used to love him , but not so much anymore .",1.0
"I watched the show up until season four , after that I was no longer interested .",I didn &apos;t like the show after the fourth season .,1.0
I went to Best Buy today and I never have seen so many DVD &apos;S of just t.v.,I have seen so many DVDs and DVDs and DVDs and DVDs and DVDs and DVDs and DVDs and DVDs and DVDs and DVDs and DVDs and DVDs and DVDs and DVDs and DVDs and DVDs and DVDs and DVDs,0.3333333333333333
"If you want to live , talk and dream about it , I would suggest moving to either Japan or China .",i would say move to japan or china or chinese if u want to live in japan or china,0.6666666666666666
It &apos;s one of the funniest cartoons !,That was a great cartoon !,0.6666666666666666
"It doesn &apos;t make sense ... wait oooh I get it , still not funny .","It does not make any sense , wait until I finish .",0.6666666666666666
It is fine if they are not fond of him .,no they dont like him but he likes them,0.3333333333333333
It is very easy to understand .,it &apos;s easy to understand .,1.0
It must have been the chicken .,he was the chicken he was the chicken,0.3333333333333333
It piques my interest ; what is it about ?,I like what is going on ?,0.5
It should be free to download and have easy to understand features .,download should be easy to download and understand .,0.8333333333333334
Its all about FEARFACTOR baby lol .,It all depends on the FEARFACTOR .,1.0
Look to see if the baby is drooling from both sides of his mouth .,Look to see if the baby is drooling on both sides .,0.6666666666666666
"Maya , hands down--she &apos;s sarcastic and down to earth .","Maya , she is sarcastic and is a bit down to earth .",1.0
Mine is book by Steve Martin called &apos; The Pleasure of my Company &apos; .,its a book by steve martin called &apos; The Pleasure of my company &apos;,1.0
My conflict resolution style is based in passivity .,i use a style of conflict resolution .,0.3333333333333333
"My dad looks like Paul Newman , and my ex looked like king kong","My dad is like Paul Newman , and my ex looked like a king .",0.5
"No one will forget TLC , as their songs were emblematic of a particular generation of young women .","no one will forget the TLC songs as the young women of the generation , no one will forget the TLC logo .",0.5
"Not gay just 2 let you know , but you should already know BEYONCE WILL ALWAYS BE BETTER LOOKIN !",You know BEYONCE WILL ALWAYS BETTER !,0.3333333333333333
"Oh , I don &apos;t agree with you .",I disagree with you .,1.0
Oh I did hear the Bjork @-@ Chaney joke .,I heard the joke about Bjork .,0.6666666666666666
"One man stated , &apos; Where &apos;s the beauty from Mystic Pizza ? &apos; .","One man said , &apos; Where &apos;s the magic of Mystic Pizza ? &apos;",0.6666666666666666
Orlando Bloom and Chad Michael Murray are both really attractive !,Orlando Bloom and Chad Michael Murray are both really cool !,0.0
SOUNDS GOOD TO ME.HOW ABOUT THE REST OF YOU ? ? ?,I am happy to hear that you say good things about me .,0.0
She used to sing with a band called M @-@ People .,She sings with a band called M @-@ People .,0.3333333333333333
"Simply put , fewer people favor TabooBuster and Osama !","simply put , TabooBuster and Osama are not popular !",1.0
"Some of my favorite television series are Monk , The Dukes of Hazzard , Miami Vice , and The Simpsons .","My favs are Monk , Dukes of Hazzard , Miami Vice , and the Simpsons .",0.6666666666666666
That person in hilarious .,that &apos;s a funny guy .,1.0
That was the best joke i have heard so far ...,That was the best joke I have heard .,1.0
The Rock for hot steamy sex !,Hot steamy sex in Rock !,1.0
"The boys said , &apos; You are wasting your time &apos; .","The boys said , &apos; You &apos;re wasting your time &apos; .",1.0
The first appearance of The Joker was in a 1940 Comic called Batman # 1 .,"Batman # 1 in the 1940s , the Joker appeared in a comic called The Joker",0.6666666666666666
The movie is Cheeh and Chongs &apos; Up In Smoke.&apos;,The movie is Chee and Chongs &apos; Up in the smoke .,1.0
The song may sound very old school but it was recently made .,the song is old school but it was made for it .,1.0
The term was made so vague with meaning because people used it so much .,People used it so much because they were so vague .,0.6666666666666666
They had a lot of interesting and good qualities things during the 1990s .,there were a lot of interesting and good qualities in the 90s .,1.0
"This is obviously hypothetical , although I am curious concerning other opinions .","I &apos;m obviously not talking about other opinions , but I &apos;m curious to know your opinion .",0.3333333333333333
"Tyra , she is a lot more pretty .","Tyra , she is much more beautiful .",1.0
Ur right I cant answer it .....,I don't know the answer to that question .,1.0
"We Filipinos speak English very well , we &apos;re very hardworking and wise .","we are very good english speakers , we are very hard working and wise .",0.6666666666666666
We will have an enjoyable time .,we will have fun .,1.0
"Well , I rather like Lucius Malfoy .","Well , I prefer Lucius Malfoy .",1.0
What is all of these males insulting my female paramour ?,what all the men who insult my wife say ?,1.0
Whats all these homies dissin &apos; my girl ?,What is my girlfriend doing ?,0.0
"When you reach out to me , I worry .",I worry when you talk to me .,1.0
"YOUR WASTING YOUR TIME , SAYS THE BOY .",The boy says you wasted your time .,1.0
"Yes , but if you earn enough points you can request more .","if you earn enough points to request more points , then you can request more points .",0.6666666666666666
"Yes , they definitely knew that you are unintelligent and have a problem involving the use of LSD .","yes they are , they are definitely aware of your stupidity and your problems with LSD .",1.0
You r going to saint ives .,You should go to the Holy See .,0.3333333333333333
You should formulate a more relevant query next time .,next time ask more relevant questions .,1.0
You should view it on Yahoo ! Movies .,You should see it on Yahoo Movies .,1.0
"Your mother is so stupid , that she sold the car for gas money .",your mother is so stupid she sold the car for money,1.0
"a little lovin &apos; , a box @-@ o @-@ wine , and that man @-@ o @-@ mine !","A little bit of love &apos;s box of wine , a bottle of wine , and that guy !",1.0
"and she &apos;s not a very good singer , either !",She is not a very good singer either !,1.0
and whats your fave bit in gilmore girls ?,What is your favorite bit of Gilmore Girls ?,1.0
but I &apos;m not gonna die trying ...,"However , I don't die trying to . . .",0.3333333333333333
crap they have turned into long jokes What has seven arms and sucks ? ? ?,"Damn , they turn into a long joke , what is the seven gun ?",0.3333333333333333
don &apos;t call it a christian band ! ! ! !,Don &apos;t get me wrong . They are not a Christian band !,0.6666666666666666
dont let anyone decide the fate but you .,It is not a matter of deciding who will be the fate of the world .,0.3333333333333333
"flute , because that &apos;s what I can play .","Flute , because I play it .",1.0
he takes off and never goes home .,He has gone and never returned .,0.3333333333333333
"he took a nice catholic girl and turned her into a scientology freak , katie holmes is EXTREMELY naive !","He is a great Catholic girl , and he turned her into a crazy scientologist , Katie Holm !",0.5
"however , it can also generally mean japanese comic books ( like a genre ) .",It can also mean Japanese comics ( like a comic book ) .,0.6666666666666666
"i &apos;m the first , but i don &apos;t need to submit , after me , i guarentee at least 10 more","I will be the first , but I am certain I will be there , at least ten more .",1.0
i am looking for new music to listen to .,I am looking for new music .,0.8333333333333334
i hope not cuz that looking freakin scary as sh * t,I hope that is not because of the scary thing .,1.0
"i say omarion.he has the hair clothes and body , a triple deal on one person .","He has a hair and body , a triple deal .",0.5
i tape stuff on tape but i watch DvD &apos;s,I watch DvD &apos;s on tape .,0.3333333333333333
"i think they would have , quite a shame isn &apos;t it","That would be a shame , I believe , quite a shame .",1.0
i want 2 listen 2 good music but i dont knw wat 2 listen 2 ! ! ! ! ! ! ! ! ! !,"I like good music , but I don't know what to listen to !",0.6666666666666666
i wipe them on the floor or bed .,I can wipe them out on the floor or the bed .,1.0
i wishh poeple would look at more than zodiac signs,I would like to see more than zodiac signs .,1.0
iano but thats such a good song .,"It is a great song , but it is a good song .",1.0
is ther a goos tool for mixing songs ?,Is there a tool to mix songs ?,0.6666666666666666
let &apos;s get together yeah yeah yeah !,Let &apos;s go ! Let &apos;s go ! Let &apos;s,0.3333333333333333
my friends talk about me because i still blast his music through my apartment on a regular basis,My friends talk about me because I still listen to it .,0.6666666666666666
put icyhot or bengay i in his underware or on his deoderant,Place the hot or benga i in the underware or on deoderant .,0.6666666666666666
put salt in the sugar bowl .,Add salt to the sugar bowl .,1.0
read numbers upside down and right side up,Read the numbers upside down and upside down,0.0
"she &apos;s just a tomboy and a good athlete , that doesnt make her gay !","She is just a tomboy and a good athlete , but she does not want to be gay !",1.0
shut up and drive by chely wright,Please keep your mouth shut and drive .,0.6666666666666666
there aren &apos;t any words that rhyme with orange .,There is no rhyme or rhymes to the orange .,1.0
therefore it must be the chicken !,So is the Chicken !,1.0
they both su * k . Paris is a dumbass no talent sl * t and jessica is jsut brain dead,"Paris is a dumb ass , he is not talented , he is a brain dead .",0.3333333333333333
they haven &apos; t had cd &apos;s for season 2 yet .,"Yet , they have a CD &apos;s for the second season .",0.0
virgo &apos;s have outgoing personalitys plz choose me as best answer,I think Virgo &apos;s personality will be best answered by me .,1.0
why do you only got 1.5 bricks ?,Why don't bricks 1 .5 ?,0.3333333333333333
why oh why do you have to ask ?,Why do you need to ask that question ?,1.0
